,학제,학교 세부 유형,시도,교육지원청,행정구,학교명,본분교,학교상태,우편번호,도로명주소,법정동
17784,중학교,일반중학교,전북,남원,남원시,운봉중학교,본교,기존(원)교,557-18 ,전라북도 남원시 운봉읍 바래봉길 73 (운봉읍. 운봉중학교) 운봉중학교,전라북도 남원시
17785,중학교,일반중학교,전북,남원,남원시,인월중학교,본교,기존(원)교,557-15 ,전라북도 남원시 인월면 인월장터로 48 . 인월중고등학교 (인월면. 인월중고등학교),전라북도 남원시
17786,중학교,일반중학교,전북,김제,김제시,금구중학교,본교,기존(원)교,543-51 ,전라북도 김제시 금구면 금구로 40 (금구면),전라북도 김제시
17787,중학교,일반중학교,전북,김제,김제시,금성여자중학교,본교,기존(원)교,544-04 ,전라북도 김제시 금성5길 19 (신풍동. 금성여자중학교),전라북도 김제시
17788,중학교,일반중학교,전북,김제,김제시,김제여자중학교,본교,기존(원)교,543-79 ,전라북도 김제시 중앙로 137 (요촌동),전라북도 김제시
17789,중학교,일반중학교,전북,김제,김제시,김제중앙중학교,본교,기존(원)교,544-11 ,전라북도 김제시 남북9길 52 (옥산동),전라북도 김제시
17790,중학교,일반중학교,전북,김제,김제시,김제중학교,본교,기존(원)교,544-02 ,전라북도 김제시 중앙로 274 . 김제중학교 (신풍동),전라북도 김제시
17791,중학교,일반중학교,전북,김제,김제시,덕암중학교,본교,기존(원)교,543-64 ,전라북도 김제시 하공로 9 (서암동),전라북도 김제시
17792,중학교,일반중학교,전북,김제,김제시,동국대학교사범대학부속금산중학교,본교,기존(원)교,543-47 ,전라북도 김제시 금산면 모악로 47 (금산면) 동국대학교사범대학부속금산중학교,전라북도 김제시
17793,중학교,일반중학교,전북,김제,김제시,만경여자중학교,본교,기존(원)교,543-07 ,전라북도 김제시 만경읍 만경로 823 (만경읍. 만경여중),전라북도 김제시
17794,중학교,일반중학교,전북,김제,김제시,만경중학교,본교,기존(원)교,543-07 ,전라북도 김제시 만경읍 능제로 29 . 만경중학교 (만경읍),전라북도 김제시
17795,중학교,일반중학교,전북,김제,김제시,봉남중학교,본교,기존(원)교,543-56 ,전라북도 김제시 봉남면 남주1길 26 (봉남면. 봉남중학교),전라북도 김제시
17796,중학교,일반중학교,전북,김제,김제시,용지중학교,본교,기존(원)교,543-32 ,전라북도 김제시 용지면 황토로 702 . 용지중학교 (용지면),전라북도 김제시
17797,중학교,일반중학교,전북,김제,김제시,지평선중학교,본교,기존(원)교,543-14 ,전라북도 김제시 성덕면 성동길 183-4 (성덕면. 지평선 중학교),전라북도 김제시
17798,중학교,일반중학교,전북,김제,김제시,청하중학교,본교,기존(원)교,543-11 ,전라북도 김제시 청하면 청하6길 68 (청하면.청하중학교),전라북도 김제시
17799,중학교,일반중학교,전북,완주,완주군,고산중학교,본교,기존(원)교,553-11 ,전라북도 완주군 고산면 읍내3길 41 . 고산중학교 (고산면. 고산중학교),전라북도 완주군
17800,중학교,일반중학교,전북,완주,완주군,구이중학교,본교,기존(원)교,553-62 ,전라북도 완주군 구이면 구이로 1505 (구이면. 구이중학교),전라북도 완주군
17801,중학교,일반중학교,전북,완주,완주군,봉서중학교,본교,기존(원)교,553-16 ,전라북도 완주군 봉동읍 둔산3로 131 . 봉서중학교 (봉동읍. 봉서중학교),전라북도 완주군
17802,중학교,일반중학교,전북,완주,완주군,삼례여자중학교,본교,기존(원)교,553-39 ,전라북도 완주군 삼례읍 왕궁로 66-15 (삼례읍. 삼례여자중학교),전라북도 완주군
17803,중학교,일반중학교,전북,완주,완주군,삼례중학교,본교,기존(원)교,553-39 ,전라북도 완주군 삼례읍 삼례나들목로 338-33 (삼례읍),전라북도 완주군
17804,중학교,일반중학교,전북,완주,완주군,삼우중학교,본교,기존(원)교,553-66 ,전라북도 완주군 이서면 반교로 34-9 (이서면),전라북도 완주군
17805,중학교,일반중학교,전북,완주,완주군,상관중학교,본교,기존(원)교,553-59 ,전라북도 완주군 상관면 신리로 111 (상관면. 상관중학교),전라북도 완주군
17806,중학교,일반중학교,전북,완주,완주군,소양중학교,본교,기존(원)교,553-56 ,전라북도 완주군 소양면 소양로 223 (소양면. 소양중학교),전라북도 완주군
17807,중학교,일반중학교,전북,완주,완주군,완주중학교,본교,기존(원)교,553-28 ,전라북도 완주군 봉동읍 봉동동서로 60-6 (봉동읍. 완주중학교),전라북도 완주군
17808,중학교,일반중학교,전북,완주,완주군,용진중학교,본교,기존(원)교,553-51 ,전라북도 완주군 용진읍 상운길 11 . 용진중학교 (용진읍),전라북도 완주군
17809,중학교,일반중학교,전북,완주,완주군,운주중학교,본교,기존(원)교,553-00 ,전라북도 완주군 운주면 운주로 64 (운주면. 운주중학교),전라북도 완주군
17810,중학교,체육중학교,전북,완주,완주군,전북체육중학교,본교,기존(원)교,553-47 ,전라북도 완주군 소양면 원암로 46 (소양면),전라북도 완주군
17811,중학교,예술중학교,전북,완주,완주군,전주예술중학교,본교,기존(원)교,553-62 ,전라북도 완주군 구이면 신전길 120 (구이면. 전주예술중고등학교),전라북도 완주군
17812,중학교,일반중학교,전북,완주,완주군,화산중학교,본교,기존(원)교,553-04 ,전라북도 완주군 화산면 화산로 874 (화산면),전라북도 완주군
17813,중학교,일반중학교,전북,진안,진안군,동향중학교,본교,기존(원)교,554-47 ,전라북도 진안군 동향면 창촌길 41 (동향면. 동향중학교),전라북도 진안군
17814,중학교,일반중학교,전북,진안,진안군,마령중학교,본교,기존(원)교,554-51 ,전라북도 진안군 마령면 임진로 2086 (마령면. 마령중학교),전라북도 진안군
17815,중학교,일반중학교,전북,진안,진안군,백운중학교,본교,기존(원)교,554-53 ,전라북도 진안군 백운면 임진로 1298 (백운면. 백운중학교),전라북도 진안군
17816,중학교,일반중학교,전북,진안,진안군,부귀중학교,본교,기존(원)교,554-16 ,전라북도 진안군 부귀면 상거석길 14-7 (부귀면. 부귀중학교),전라북도 진안군
17817,중학교,일반중학교,전북,진안,진안군,안천중학교,본교,기존(원)교,554-07 ,전라북도 진안군 안천면 진무로 3071-9 (안천면.안천 초 중고),전라북도 진안군
17818,중학교,일반중학교,전북,진안,진안군,용담중학교,본교,기존(원)교,554-05 ,전라북도 진안군 용담면 안용로 1005 . 교무실 (용담면),전라북도 진안군
17819,중학교,일반중학교,전북,진안,진안군,주천중학교,본교,기존(원)교,554-02 ,전라북도 진안군 주천면 동상주천로 2267 (주천면.주천중학교),전라북도 진안군
17820,중학교,일반중학교,전북,진안,진안군,진성중학교,본교,기존(원)교,554-59 ,전라북도 진안군 성수면 관진로 719 . 진성중학교 (성수면),전라북도 진안군
17821,중학교,일반중학교,전북,진안,진안군,진안여자중학교,본교,기존(원)교,554-24 ,전라북도 진안군 진안읍 어영골길 33 (진안읍. 진안여자중학교),전라북도 진안군
17822,중학교,일반중학교,전북,진안,진안군,진안중학교,본교,기존(원)교,554-24 ,전라북도 진안군 진안읍 상역로 86 (진안읍. 진안중학교),전라북도 진안군
17823,중학교,일반중학교,전북,무주,무주군,무주중학교,본교,기존(원)교,555-20 ,전라북도 무주군 무주읍 신교로 1 . 무주중학교 (무주읍),전라북도 무주군
17824,중학교,일반중학교,전북,무주,무주군,무풍중학교,본교,기존(원)교,555-59 ,전라북도 무주군 무풍면 대덕산로 914 (무풍면. 무풍중고등학교),전라북도 무주군
17825,중학교,일반중학교,전북,무주,무주군,부남중학교,본교,기존(원)교,555-03 ,전라북도 무주군 부남면 대소길 10 . 부남초중학교 (부남면. 부남초등학교. 부남중학교),전라북도 무주군
17826,중학교,일반중학교,전북,무주,무주군,설천중학교,본교,기존(원)교,555-49 ,전라북도 무주군 설천면 하평지길 19 (설천면. 설천중학교. 설천고등학교),전라북도 무주군
17827,중학교,일반중학교,전북,무주,무주군,안성중학교,본교,기존(원)교,555-36 ,전라북도 무주군 안성면 구량천로 149 (안성면. 안성중학교),전라북도 무주군
17828,중학교,일반중학교,전북,무주,무주군,적상중학교,본교,기존(원)교,555-31 ,전라북도 무주군 적상면 여용로 269 . 적상중학교 (적상면. 적상중학교),전라북도 무주군
17829,중학교,일반중학교,전북,장수,장수군,계남중학교,본교,기존(원)교,556-24 ,전라북도 장수군 계남면 계남중길 52 (계남면. 계남중학교),전라북도 장수군
17830,중학교,일반중학교,전북,장수,장수군,계북중학교,본교,기존(원)교,556-02 ,전라북도 장수군 계북면 장무로 1005-12 (계북면. 계북중학교),전라북도 장수군
17831,중학교,일반중학교,전북,장수,장수군,번암중학교,본교,기존(원)교,556-59 ,전라북도 장수군 번암면 지지로 28-12 (번암면. 번암중학교),전라북도 장수군
17832,중학교,일반중학교,전북,장수,장수군,산서중학교,본교,기존(원)교,556-47 ,전라북도 장수군 산서면 보산로 1852-6 (산서면. 산서중고등학교),전라북도 장수군
17833,중학교,일반중학교,전북,장수,장수군,장계중학교,본교,기존(원)교,556-12 ,전라북도 장수군 장계면 장무로 239-6 . 장계중학교 (장계면),전라북도 장수군
17834,중학교,일반중학교,전북,장수,장수군,장수중학교,본교,기존(원)교,556-30 ,전라북도 장수군 장수읍 호비로 68 (장수읍.장수중학교),전라북도 장수군
17835,중학교,일반중학교,전북,장수,장수군,천천중학교,본교,기존(원)교,556-07 ,전라북도 장수군 천천면 춘송길 47 (천천면),전라북도 장수군
17836,중학교,일반중학교,전북,임실,임실군,관촌중학교,본교,기존(원)교,559-10 ,전라북도 임실군 관촌면 사선10길 23 (관촌면. 관촌중학교),전라북도 임실군
17837,중학교,일반중학교,전북,임실,임실군,삼계중학교,본교,기존(원)교,559-46 ,전라북도 임실군 삼계면 삼계2길 16 . 삼계중학교 (삼계면. 삼계중학교),전라북도 임실군
17838,중학교,일반중학교,전북,임실,임실군,섬진중학교,본교,기존(원)교,559-39 ,전라북도 임실군 강진면 강운로 87 (강진면. 섬진중학교),전라북도 임실군
17839,중학교,일반중학교,전북,임실,임실군,성수중학교,본교,기존(원)교,559-18 ,전라북도 임실군 성수면 월삼로 354 (성수면. 성수중학교),전라북도 임실군
17840,중학교,일반중학교,전북,임실,임실군,오수중학교,본교,기존(원)교,559-51 ,전라북도 임실군 오수면 충효로 2099-15 (오수면. 오수중학교),전라북도 임실군
17841,중학교,일반중학교,전북,임실,임실군,운암중학교,본교,기존(원)교,559-04 ,전라북도 임실군 운암면 상운길 12 (운암면.운암중학교),전라북도 임실군
17842,중학교,일반중학교,전북,임실,임실군,임실동중학교,본교,기존(원)교,559-26 ,전라북도 임실군 임실읍 봉황로 147 (임실읍),전라북도 임실군
17843,중학교,일반중학교,전북,임실,임실군,지사중학교,본교,기존(원)교,559-22 ,전라북도 임실군 지사면 충효로 2469 (지사면),전라북도 임실군
17844,중학교,일반중학교,전북,임실,임실군,청웅중학교,본교,기존(원)교,559-34 ,전라북도 임실군 청웅면 청웅로 131-7 (청웅면. 청웅중학교),전라북도 임실군
17845,중학교,일반중학교,전북,순창,순창군,구림중학교,본교,기존(원)교,560-12 ,전라북도 순창군 구림면 방화로 6 (구림면. 구림초·중학교),전라북도 순창군
17846,중학교,일반중학교,전북,순창,순창군,동계중학교,본교,기존(원)교,560-29 ,전라북도 순창군 동계면 강동로 74 (동계면),전라북도 순창군
17847,중학교,일반중학교,전북,순창,순창군,복흥중학교,본교,기존(원)교,560-05 ,전라북도 순창군 복흥면 금월로 33-4 (복흥면. 북흥중학교),전라북도 순창군
17848,중학교,일반중학교,전북,순창,순창군,순창북중학교,본교,기존(원)교,560-36 ,전라북도 순창군 순창읍 옥천로 67-13 (순창읍. 순창북중교),전라북도 순창군
17849,중학교,일반중학교,전북,순창,순창군,순창여자중학교,본교,기존(원)교,560-37 ,전라북도 순창군 순창읍 장류로 295-11 . 순창여자중학교 (순창읍),전라북도 순창군
17850,중학교,일반중학교,전북,순창,순창군,순창중학교,본교,기존(원)교,560-32 ,전라북도 순창군 순창읍 담순로 1418 (순창읍.순창중교),전라북도 순창군
17851,중학교,일반중학교,전북,순창,순창군,쌍치중학교,본교,기존(원)교,560-08 ,전라북도 순창군 쌍치면 쌍계로 30-5 (쌍치면. 쌍치중교),전라북도 순창군
17852,중학교,일반중학교,전북,고창,고창군,고창남중학교,본교,기존(원)교,564-64 ,전라북도 고창군 성송면 대성로 877 (성송면),전라북도 고창군
17853,중학교,일반중학교,전북,고창,고창군,고창북중학교,본교,기존(원)교,564-16 ,전라북도 고창군 부안면 복분자로 788-141 . 고창북중학교 (부안면),전라북도 고창군
17854,중학교,일반중학교,전북,고창,고창군,고창여자중학교,본교,기존(원)교,564-34 ,전라북도 고창군 고창읍 보릿골로 176 . 고창여자중학교 (고창읍),전라북도 고창군
17855,중학교,일반중학교,전북,고창,고창군,고창중학교,본교,기존(원)교,564-39 ,전라북도 고창군 고창읍 보릿골로 35 . 고창중학교 (고창읍.고창중학교),전라북도 고창군
17856,중학교,일반중학교,전북,고창,고창군,공음중학교,본교,기존(원)교,564-60 ,전라북도 고창군 공음면 공음길 74-6 (공음면.공음중학교),전라북도 고창군
17857,중학교,일반중학교,전북,고창,고창군,대성중학교,본교,기존(원)교,564-68 ,전라북도 고창군 대산면 고산성로 29-11 (대산면. 대성중학교),전라북도 고창군
17858,중학교,일반중학교,전북,고창,고창군,상하중학교,본교,기존(원)교,564-08 ,전라북도 고창군 상하면 상하1길 34 (상하면),전라북도 고창군
17859,중학교,일반중학교,전북,고창,고창군,성내중학교,본교,기존(원)교,564-19 ,전라북도 고창군 성내면 선운대로 4223-11 (성내면. 성내중학교),전라북도 고창군
17860,중학교,일반중학교,전북,고창,고창군,신림중학교,본교,기존(원)교,564-22 ,전라북도 고창군 신림면 대강길 19-2 (신림면.신림중학교),전라북도 고창군
17861,중학교,일반중학교,전북,고창,고창군,심원중학교,본교,기존(원)교,564-00 ,전라북도 고창군 심원면 심원로 158-11 (심원중학교),전라북도 고창군
17862,중학교,일반중학교,전북,고창,고창군,아산중학교,본교,기존(원)교,564-53 ,전라북도 고창군 아산면 목동로 336 . 아산중학교 (아산면. 아산중학교),전라북도 고창군
17863,중학교,일반중학교,전북,고창,고창군,영선중학교,본교,기존(원)교,564-55 ,전라북도 고창군 무장면 왕제산로 713 . 영선중학교 (무장면. 영선중고등학교),전라북도 고창군
17864,중학교,일반중학교,전북,고창,고창군,해리중학교,본교,기존(원)교,564-02 ,전라북도 고창군 해리면 해리중앙로 120 (해리면.해리중학교),전라북도 고창군
17865,중학교,일반중학교,전북,고창,고창군,흥덕중학교,본교,기존(원)교,564-13 ,전라북도 고창군 흥덕면 잿말길 21 (흥덕면. 흥덕중학교),전라북도 고창군
17866,중학교,일반중학교,전북,부안,부안군,계화중학교,본교,기존(원)교,563-01 ,전라북도 부안군 계화면 창북중앙길 92 (계화면. 계화중학교),전라북도 부안군
17867,중학교,일반중학교,전북,부안,부안군,백산중학교,본교,기존(원)교,563-23 ,전라북도 부안군 백산면 백산로 379 (백산면. 백산중고등학교),전라북도 부안군
17868,중학교,일반중학교,전북,부안,부안군,변산서중학교,본교,기존(원)교,563-42 ,전라북도 부안군 변산면 지서로 139 . 변산서중학교 (변산면),전라북도 부안군
17869,중학교,일반중학교,전북,부안,부안군,변산중학교,본교,기존(원)교,563-46 ,전라북도 부안군 진서면 청자로 921 . 변산중학교 (진서면),전라북도 부안군
17870,중학교,일반중학교,전북,부안,부안군,보안중학교,본교,기존(원)교,563-29 ,전라북도 부안군 보안면 영전길 37 (보안면. 보안중학교),전라북도 부안군
17871,중학교,일반중학교,전북,부안,부안군,부안여자중학교,본교,기존(원)교,563-18 ,전라북도 부안군 부안읍 교동1길 42 (부안읍. 부안여중),전라북도 부안군
17872,중학교,일반중학교,전북,부안,부안군,부안중학교,본교,기존(원)교,563-10 ,전라북도 부안군 부안읍 당산로 1 . 부안중학교 (부안읍. 부안중학교),전라북도 부안군
17873,중학교,일반중학교,전북,부안,부안군,삼남중학교,본교,기존(원)교,563-07 ,전라북도 부안군 부안읍 용계길 29 (부안읍. 삼남중학교),전라북도 부안군
17874,중학교,일반중학교,전북,부안,부안군,상서중학교,본교,기존(원)교,563-35 ,전라북도 부안군 상서면 고인돌로 17 (상서면.상서중학교),전라북도 부안군
17875,중학교,일반중학교,전북,부안,부안군,위도중학교,본교,기존(원)교,563-48 ,전라북도 부안군 위도면 위도로 245 . 위도중고등학교 (위도면. 위도중고등학교),전라북도 부안군
17876,중학교,일반중학교,전북,부안,부안군,주산중학교,본교,기존(원)교,563-27 ,전라북도 부안군 주산면 주산로 30 주산중학교,전라북도 부안군
17877,중학교,일반중학교,전북,부안,부안군,줄포중학교,본교,기존(원)교,563-26 ,전라북도 부안군 줄포면 부안로 938 (줄포면.줄포중학교),전라북도 부안군
17878,중학교,일반중학교,전북,부안,부안군,하서중학교,본교,기존(원)교,563-33 ,전라북도 부안군 하서면 변산로 852 (하서면. 하서중학교),전라북도 부안군
17879,중학교,일반중학교,전남,목포,목포시,목포덕인중학교,본교,기존(원)교,587-19 ,전라남도 목포시 죽선로 39-2 . 목포덕인중학교 (죽교동),전라남도 목포시
17880,중학교,일반중학교,전남,목포,목포시,목포애향중학교,본교,기존(원)교,586-81 ,전라남도 목포시 남악2로22번길 28-7 (옥암동),전라남도 목포시
17881,중학교,일반중학교,전남,목포,목포시,목포여자중학교,본교,기존(원)교,587-56 ,전라남도 목포시 유동로 35 (경동2가),전라남도 목포시
17882,중학교,일반중학교,전남,목포,목포시,목포영화중학교,본교,기존(원)교,586-44 ,전라남도 목포시 영산로 413-1 . 영화중학교 (상동),전라남도 목포시
17883,중학교,일반중학교,전남,목포,목포시,목포옥암중학교,본교,기존(원)교,586-76 ,전라남도 목포시 남악1로42번길 59-6 (옥암동.옥암중학교),전라남도 목포시
17884,중학교,일반중학교,전남,목포,목포시,목포유달중학교,본교,기존(원)교,586-53 ,전라남도 목포시 산정로 171 (산정동.목포유달중학교),전라남도 목포시
17885,중학교,일반중학교,전남,목포,목포시,목포정명여자중학교,본교,기존(원)교,587-22 ,전라남도 목포시 삼일로 45 . 목포정명여자중학교 (양동),전라남도 목포시
17886,중학교,일반중학교,전남,목포,목포시,목포제일중학교,본교,기존(원)교,587-36 ,전라남도 목포시 삼학로 277 (용해동),전라남도 목포시
17887,중학교,일반중학교,전남,목포,목포시,목포중앙여자중학교,본교,기존(원)교,586-96 ,전라남도 목포시 백년대로280번길 24 (상동),전라남도 목포시
17888,중학교,일반중학교,전남,목포,목포시,목포청호중학교,본교,기존(원)교,587-63 ,전라남도 목포시 연산백련로31번길 . 15 (연산동),전라남도 목포시
17889,중학교,일반중학교,전남,목포,목포시,목포하당중학교,본교,기존(원)교,586-63 ,전라남도 목포시 삼향천로 119 (옥암동),전라남도 목포시
17890,중학교,일반중학교,전남,목포,목포시,목포항도여자중학교,본교,기존(원)교,586-41 ,전라남도 목포시 상동로21번길 111 (상동),전라남도 목포시
17891,중학교,일반중학교,전남,목포,목포시,목포혜인여자중학교,본교,기존(원)교,587-19 ,전라남도 목포시 죽선로 39-2 (죽교동),전라남도 목포시
17892,중학교,일반중학교,전남,목포,목포시,목포홍일중학교,본교,기존(원)교,587-17 ,전라남도 목포시 북항로 88 . 홍일중학교 (죽교동),전라남도 목포시
17893,중학교,일반중학교,전남,목포,목포시,문태중학교,본교,기존(원)교,587-03 ,전라남도 목포시 용당로 138 . 문태중학교(행정실) (용당동),전라남도 목포시
17894,중학교,일반중학교,전남,목포,목포시,영흥중학교,본교,기존(원)교,586-67 ,전라남도 목포시 삼각로43번길 9 . 영흥중학교 (상동),전라남도 목포시
17895,중학교,일반중학교,전남,여수,여수시,거문중학교,본교,기존(원)교,597-90 ,전라남도 여수시 삼산면 덕흥1길 30 (삼산면. 거문중학교),전라남도 여수시
17896,중학교,일반중학교,전남,여수,여수시,돌산중앙중학교,본교,기존(원)교,597-73 ,전라남도 여수시 돌산읍 돌산로 2429 (돌산읍),전라남도 여수시
17897,중학교,일반중학교,전남,여수,여수시,돌산중학교,본교,기존(원)교,597-77 ,전라남도 여수시 돌산읍 돌산로 1197 (돌산읍),전라남도 여수시
17898,중학교,일반중학교,전남,여수,여수시,무선중학교,본교,기존(원)교,596-37 ,전라남도 여수시 대통1길 29 . 무선중학교 (화장동. 무선중학교),전라남도 여수시
17899,중학교,일반중학교,전남,여수,여수시,안산중학교,본교,기존(원)교,596-63 ,전라남도 여수시 장성4길 36 (안산동. 안산중학교),전라남도 여수시
17900,중학교,일반중학교,전남,여수,여수시,여남중학교,본교,기존(원)교,597-86 ,전라남도 여수시 남면 우실해안길 5 (남면) 여남중고등학교,전라남도 여수시
17901,중학교,일반중학교,전남,여수,여수시,여도중학교,본교,기존(원)교,596-32 ,전라남도 여수시 상암로 7 (봉계동.여도중학교),전라남도 여수시
17902,중학교,일반중학교,전남,여수,여수시,여선중학교,본교,기존(원)교,596-45 ,전라남도 여수시 무선로 71 (선원동.여선중학교),전라남도 여수시
17903,중학교,일반중학교,전남,여수,여수시,여수개도중학교,본교,기존(원)교,597-83 ,전라남도 여수시 화정면 개도화산3길 8 (화정면),전라남도 여수시
17904,중학교,일반중학교,전남,여수,여수시,여수구봉중학교,본교,기존(원)교,597-58 ,전라남도 여수시 국동4길 49 (국동. 여수구봉중학교),전라남도 여수시
17905,중학교,일반중학교,전남,여수,여수시,여수문수중학교,본교,기존(원)교,597-02 ,전라남도 여수시 여문2로 141 (문수동.문수중학교),전라남도 여수시
17906,중학교,일반중학교,전남,여수,여수시,여수삼일중학교,본교,기존(원)교,596-55 ,전라남도 여수시 소라면 죽림로 26 (소라면) 여수삼일중학교,전라남도 여수시
17907,중학교,일반중학교,전남,여수,여수시,여수여자중학교,본교,기존(원)교,597-42 ,전라남도 여수시 관문1길 29 (관문동),전라남도 여수시
17908,중학교,일반중학교,전남,여수,여수시,여수웅천중학교,본교,기존(원)교,596-91 ,전라남도 여수시 웅천북로 24 . 여수웅천중학교 (웅천동),전라남도 여수시
17909,중학교,일반중학교,전남,여수,여수시,여수종고중학교,본교,기존(원)교,597-29 ,전라남도 여수시 군자길 75 . 여수종고중학교 (군자동),전라남도 여수시
17910,중학교,일반중학교,전남,여수,여수시,여수중앙여자중학교,본교,기존(원)교,597-26 ,전라남도 여수시 덕충6길 79 . 여수중앙여자중학교 (덕충동),전라남도 여수시
17911,중학교,일반중학교,전남,여수,여수시,여수중학교,본교,기존(원)교,597-24 ,전라남도 여수시 공화북4길 19-1 (공화동.여수중학교),전라남도 여수시
17912,중학교,일반중학교,전남,여수,여수시,여안초등학교여남중학교안도분교장,분교장,휴(원)교,597-86 ,전라남도 여수시 남면 안도해변길 81 (남면. 여남중학교안도분교),전라남도 여수시
17913,중학교,일반중학교,전남,여수,여수시,여양중학교,본교,기존(원)교,596-49 ,전라남도 여수시 소라면 덕양로 345 (소라면),전라남도 여수시
17914,중학교,일반중학교,전남,여수,여수시,여천중학교,본교,기존(원)교,596-45 ,전라남도 여수시 선원1길 26 . 여천중학교 (선원동),전라남도 여수시
17915,중학교,일반중학교,전남,여수,여수시,율촌중학교,본교,기존(원)교,596-02 ,전라남도 여수시 율촌면 동산개길 46 . 율촌중학교 (율촌면),전라남도 여수시
17916,중학교,일반중학교,전남,여수,여수시,진남여자중학교,본교,기존(원)교,596-29 ,전라남도 여수시 미평10길 5 (미평동),전라남도 여수시
17917,중학교,일반중학교,전남,여수,여수시,진성여자중학교,본교,기존(원)교,597-49 ,전라남도 여수시 봉강서4길 3 (봉강동),전라남도 여수시
17918,중학교,일반중학교,전남,여수,여수시,충덕중학교,본교,기존(원)교,597-23 ,전라남도 여수시 덕충안길 79 . 충덕중학교 (덕충동),전라남도 여수시
17919,중학교,일반중학교,전남,여수,여수시,화양중학교,본교,기존(원)교,597-79 ,전라남도 여수시 화양면 옥천로 87 (화양면. 화양중학교),전라남도 여수시
17920,중학교,일반중학교,전남,여수,여수시,화양중학교화양남분교장,분교장,기존(원)교,597-80 ,전라남도 여수시 화양면 장수로 174 (화양면. 화양중화양남분교장),전라남도 여수시
17921,중학교,일반중학교,전남,여수,여수시,화태초등학교돌산중학교화태분교장,분교장,기존(원)교,597-84 ,전라남도 여수시 남면 마족길 5 . 화태초등학교돌산중학교화태분교장 (남면),전라남도 여수시
17922,중학교,일반중학교,전남,순천,순천시,순천금당중학교,본교,기존(원)교,579-85 ,전라남도 순천시 해룡면 장선배기길 189 (해룡면.순천금당중학교),전라남도 순천시
17923,중학교,일반중학교,전남,순천,순천시,순천낙안중학교,본교,기존(원)교,579-18 ,전라남도 순천시 낙안면 조정래길 716 (낙안면. 낙안중학교),전라남도 순천시
17924,중학교,일반중학교,전남,순천,순천시,순천남산중학교,본교,기존(원)교,579-95 ,전라남도 순천시 풍덕새길 15-7 (풍덕동. 남산중학교),전라남도 순천시
17925,중학교,일반중학교,전남,순천,순천시,순천동산여자중학교,본교,기존(원)교,579-50 ,전라남도 순천시 유동길 40 (조례동. 동산여자중학교),전라남도 순천시
17926,중학교,일반중학교,전남,순천,순천시,순천매산중학교,본교,기존(원)교,579-40 ,전라남도 순천시 매산길 23 (매곡동),전라남도 순천시
17927,중학교,일반중학교,전남,순천,순천시,순천별량중학교,본교,기존(원)교,580-33 ,전라남도 순천시 별량면 송천2길 85 (별량면. 순천별량중학교),전라남도 순천시
17928,중학교,일반중학교,전남,순천,순천시,순천삼산중학교,본교,기존(원)교,579-40 ,전라남도 순천시 매산큰길 23 . 순천삼산중학교 (매곡동),전라남도 순천시
17929,중학교,일반중학교,전남,순천,순천시,순천승남중학교,본교,기존(원)교,579-14 ,전라남도 순천시 송광면 이읍원동길 10 (송광면),전라남도 순천시
17930,중학교,일반중학교,전남,순천,순천시,순천승주중학교,본교,기존(원)교,579-08 ,전라남도 순천시 승주읍 승주로 615 (승주읍),전라남도 순천시
17931,중학교,일반중학교,전남,순천,순천시,순천승평중학교,본교,기존(원)교,580-06 ,전라남도 순천시 해룡면 좌야로 151 (해룡면. 승평중학교),전라남도 순천시
17932,중학교,일반중학교,전남,순천,순천시,순천신흥중학교,본교,기존(원)교,579-75 ,전라남도 순천시 해룡면 신흥중1길 22 (해룡면),전라남도 순천시
17933,중학교,일반중학교,전남,순천,순천시,순천여자중학교,본교,기존(원)교,579-40 ,전라남도 순천시 북정4길 70 (매곡동.순천여자중학교),전라남도 순천시
17934,중학교,일반중학교,전남,순천,순천시,순천연향중학교,본교,기존(원)교,579-81 ,전라남도 순천시 연향중앙상가길 67 (연향동),전라남도 순천시
17935,중학교,일반중학교,전남,순천,순천시,순천왕운중학교,본교,기존(원)교,579-30 ,전라남도 순천시 왕지3길 27 . 순천왕운중학교,전라남도 순천시
17936,중학교,일반중학교,전남,순천,순천시,순천왕의중학교,본교,기존(원)교,579-73 ,전라남도 순천시 해룡면 지봉로 420 (해룡면),전라남도 순천시
17937,중학교,일반중학교,전남,순천,순천시,순천월전중학교,본교,기존(원)교,579-02 ,전라남도 순천시 월등면 백야중길 30 . 월전중학교 (월등면),전라남도 순천시
17938,중학교,일반중학교,전남,순천,순천시,순천이수중학교,본교,기존(원)교,579-53 ,전라남도 순천시 수박등1길 13 (생목동),전라남도 순천시
17939,중학교,일반중학교,전남,순천,순천시,순천주암중학교,본교,기존(원)교,579-11 ,전라남도 순천시 주암면 동주로 2453 (창촌리 663),전라남도 순천시
17940,중학교,일반중학교,전남,순천,순천시,순천팔마중학교,본교,기존(원)교,579-73 ,전라남도 순천시 해룡면 상삼길 6 (해룡면),전라남도 순천시
17941,중학교,일반중학교,전남,순천,순천시,순천풍덕중학교,본교,기존(원)교,579-93 ,전라남도 순천시 평촌길 47 . 풍덕중학교 (풍덕동.풍덕중학교),전라남도 순천시
17942,중학교,일반중학교,전남,순천,순천시,순천향림중학교,본교,기존(원)교,579-37 ,전라남도 순천시 오리정2길 29 . 순천향림중학교 (석현동),전라남도 순천시
