법정동,학제,설립,학교수,학생수_계,교원수_총계_계,입학자_계,졸업자_계,진학자_계,일반고_계,특목고_계,특성화고_계,자율고_계,기타_고등학교_계,국내_전문대학_계,국내_교육대학_계,국내_대학_계,국내_각종학교_계,국외_전문대학_계,국외_대학_계
서울 노원구,초등학교,소계,42,31048,1949,4889,5758,5757,0,0,0,0,0,0,0,0,0,0,0
서울 노원구,중학교,공립,21,17391,1092,4880,6327,6319,4784,242,831,401,61,0,0,0,0,0,0
서울 노원구,중학교,사립,5,3577,222,1086,1389,1389,1057,36,222,68,6,0,0,0,0,0,0
서울 노원구,중학교,소계,26,20968,1314,5966,7716,7708,5841,278,1053,469,67,0,0,0,0,0,0
서울 노원구,고등학교,공립,6,6525,535,2083,2323,1249,0,0,0,0,0,538,4,707,0,0,0
서울 노원구,고등학교,사립,19,22241,1568,7153,7741,4220,0,0,0,0,0,1400,12,2801,1,0,6
서울 노원구,고등학교,소계,25,28766,2103,9236,10064,5469,0,0,0,0,0,1938,16,3508,1,0,6
서울 노원구,  (일반고),공립,4,4470,323,1396,1641,1008,0,0,0,0,0,409,4,595,0,0,0
서울 노원구,  (일반고),사립,12,16588,1052,5365,5799,3656,0,0,0,0,0,1059,10,2582,1,0,4
서울 노원구,  (일반고),소계,16,21058,1375,6761,7440,4664,0,0,0,0,0,1468,14,3177,1,0,4
서울 노원구,  (특성화고),공립,1,1272,143,439,413,76,0,0,0,0,0,55,0,21,0,0,0
서울 노원구,  (특성화고),사립,7,5653,516,1788,1942,564,0,0,0,0,0,341,2,219,0,0,2
서울 노원구,  (특성화고),소계,8,6925,659,2227,2355,640,0,0,0,0,0,396,2,240,0,0,2
서울 노원구,  (자율고),공립,1,783,69,248,269,165,0,0,0,0,0,74,0,91,0,0,0
서울 노원구,  (자율고),소계,1,783,69,248,269,165,0,0,0,0,0,74,0,91,0,0,0
서울 노원구,특수학교,공립,1,241,100,67,51,0,0,0,0,0,0,0,0,0,0,0,0
서울 노원구,특수학교,사립,1,250,66,78,82,0,0,0,0,0,0,0,0,0,0,0,0
서울 노원구,특수학교,소계,2,491,166,145,133,0,0,0,0,0,0,0,0,0,0,0,0
서울 노원구,고등기술학교,사립,1,68,8,26,19,2,0,0,0,0,0,0,0,0,0,0,0
서울 노원구,고등기술학교,소계,1,68,8,26,19,2,0,0,0,0,0,0,0,0,0,0,0
서울 노원구,각종학교,사립,1,608,33,205,207,207,0,0,0,0,0,0,0,0,0,0,0
서울 노원구,각종학교,소계,1,608,33,205,207,207,0,0,0,0,0,0,0,0,0,0,0
서울 노원구,소계,공립,76,53154,3607,11761,14636,12907,4784,242,831,401,61,538,4,707,0,0,0
서울 노원구,소계,사립,90,36159,2513,11729,15516,6236,1057,36,222,68,6,1400,12,2801,1,0,6
서울 노원구,소계,소계,166,89313,6120,23490,30152,19143,5841,278,1053,469,67,1938,16,3508,1,0,6
서울 은평구,유치원,공립,12,826,46,414,779,0,0,0,0,0,0,0,0,0,0,0,0
서울 은평구,유치원,사립,36,3774,295,1695,3257,0,0,0,0,0,0,0,0,0,0,0,0
서울 은평구,유치원,소계,48,4600,341,2109,4036,0,0,0,0,0,0,0,0,0,0,0,0
서울 은평구,초등학교,공립,26,21908,1424,3569,3841,3840,0,0,0,0,0,0,0,0,0,0,0
서울 은평구,초등학교,사립,4,2010,95,376,356,354,0,0,0,0,0,0,0,0,0,0,0
서울 은평구,초등학교,소계,30,23918,1519,3945,4197,4194,0,0,0,0,0,0,0,0,0,0,0
서울 은평구,중학교,공립,11,7907,530,2427,2807,2798,1831,66,596,264,41,0,0,0,0,0,0
서울 은평구,중학교,사립,7,5457,365,1584,2266,2258,1418,65,542,208,25,0,0,0,0,0,0
서울 은평구,중학교,소계,18,13364,895,4011,5073,5056,3249,131,1138,472,66,0,0,0,0,0,0
서울 은평구,고등학교,공립,3,2496,193,812,931,571,0,0,0,0,0,288,4,278,0,0,1
서울 은평구,고등학교,사립,15,13759,1020,4491,4869,2838,0,0,0,0,0,1013,8,1797,1,1,18
서울 은평구,고등학교,소계,18,16255,1213,5303,5800,3409,0,0,0,0,0,1301,12,2075,1,1,19
서울 은평구,  (일반고),공립,3,2496,193,812,931,571,0,0,0,0,0,288,4,278,0,0,1
서울 은평구,  (일반고),사립,6,8158,518,2600,3038,2064,0,0,0,0,0,785,8,1260,0,0,11
서울 은평구,  (일반고),소계,9,10654,711,3412,3969,2635,0,0,0,0,0,1073,12,1538,0,0,12
서울 은평구,  (특성화고),사립,7,3892,382,1330,1197,375,0,0,0,0,0,209,0,160,1,1,4
서울 은평구,  (특성화고),소계,7,3892,382,1330,1197,375,0,0,0,0,0,209,0,160,1,1,4
서울 은평구,  (자율고),사립,2,1709,120,561,634,399,0,0,0,0,0,19,0,377,0,0,3
서울 은평구,  (자율고),소계,2,1709,120,561,634,399,0,0,0,0,0,19,0,377,0,0,3
서울 은평구,특수학교,사립,1,245,73,80,98,0,0,0,0,0,0,0,0,0,0,0,0
서울 은평구,특수학교,소계,1,245,73,80,98,0,0,0,0,0,0,0,0,0,0,0,0
서울 은평구,각종학교,공립,1,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0
서울 은평구,각종학교,소계,1,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0
서울 은평구,소계,공립,53,33137,2216,7222,8358,7209,1831,66,596,264,41,288,4,278,0,0,1
서울 은평구,소계,사립,63,25245,1848,8226,10846,5450,1418,65,542,208,25,1013,8,1797,1,1,18
서울 은평구,소계,소계,116,58382,4064,15448,19204,12659,3249,131,1138,472,66,1301,12,2075,1,1,19
서울 서대문구,유치원,공립,4,373,22,208,326,0,0,0,0,0,0,0,0,0,0,0,0
서울 서대문구,유치원,사립,22,2198,182,985,1474,0,0,0,0,0,0,0,0,0,0,0,0
서울 서대문구,유치원,소계,26,2571,204,1193,1800,0,0,0,0,0,0,0,0,0,0,0,0
서울 서대문구,초등학교,공립,14,10870,769,1755,1939,1939,0,0,0,0,0,0,0,0,0,0,0
서울 서대문구,초등학교,사립,4,2301,112,384,391,391,0,0,0,0,0,0,0,0,0,0,0
서울 서대문구,초등학교,소계,18,13171,881,2139,2330,2330,0,0,0,0,0,0,0,0,0,0,0
서울 서대문구,중학교,공립,7,4235,297,1220,1358,1358,922,38,224,158,16,0,0,0,0,0,0
서울 서대문구,중학교,사립,7,3703,286,1019,1486,1485,987,58,239,189,12,0,0,0,0,0,0
서울 서대문구,중학교,소계,14,7938,583,2239,2844,2843,1909,96,463,347,28,0,0,0,0,0,0
서울 서대문구,고등학교,공립,2,1062,119,390,138,137,0,0,0,0,0,0,0,137,0,0,0
서울 서대문구,고등학교,사립,5,5509,370,1757,2120,1274,0,0,0,0,0,427,0,847,0,0,0
서울 서대문구,고등학교,소계,7,6571,489,2147,2258,1411,0,0,0,0,0,427,0,984,0,0,0
서울 서대문구,  (일반고),공립,1,753,61,247,0,0,0,0,0,0,0,0,0,0,0,0,0
서울 서대문구,  (일반고),사립,4,4309,294,1347,1736,1072,0,0,0,0,0,406,0,666,0,0,0
서울 서대문구,  (일반고),소계,5,5062,355,1594,1736,1072,0,0,0,0,0,406,0,666,0,0,0
서울 서대문구,  (특목고),공립,1,309,58,143,138,137,0,0,0,0,0,0,0,137,0,0,0
서울 서대문구,  (특목고),소계,1,309,58,143,138,137,0,0,0,0,0,0,0,137,0,0,0
서울 서대문구,  (자율고),사립,1,1200,76,410,384,202,0,0,0,0,0,21,0,181,0,0,0
서울 서대문구,  (자율고),소계,1,1200,76,410,384,202,0,0,0,0,0,21,0,181,0,0,0
서울 서대문구,특수학교,사립,1,81,29,23,25,3,0,0,0,0,0,0,0,0,0,0,0
서울 서대문구,특수학교,소계,1,81,29,23,25,3,0,0,0,0,0,0,0,0,0,0,0
서울 서대문구,소계,공립,27,16540,1207,3573,3761,3434,922,38,224,158,16,0,0,137,0,0,0
서울 서대문구,소계,사립,39,13792,979,4168,5496,3153,987,58,239,189,12,427,0,847,0,0,0
서울 서대문구,소계,소계,66,30332,2186,7741,9257,6587,1909,96,463,347,28,427,0,984,0,0,0
서울 마포구,유치원,공립,9,614,32,378,441,0,0,0,0,0,0,0,0,0,0,0,0
서울 마포구,유치원,사립,19,2518,200,1147,1891,0,0,0,0,0,0,0,0,0,0,0,0
서울 마포구,유치원,소계,28,3132,232,1525,2332,0,0,0,0,0,0,0,0,0,0,0,0
서울 마포구,초등학교,공립,21,16604,1153,2837,2610,2608,0,0,0,0,0,0,0,0,0,0,0
서울 마포구,초등학교,사립,1,513,21,85,71,71,0,0,0,0,0,0,0,0,0,0,0
서울 마포구,초등학교,소계,22,17117,1174,2922,2681,2679,0,0,0,0,0,0,0,0,0,0,0
서울 마포구,중학교,공립,9,6341,434,1888,2240,2240,1125,86,345,658,26,0,0,0,0,0,0
서울 마포구,중학교,사립,5,2582,169,717,963,963,635,21,106,194,7,0,0,0,0,0,0
서울 마포구,중학교,소계,14,8923,603,2605,3203,3203,1760,107,451,852,33,0,0,0,0,0,0
서울 마포구,고등학교,공립,2,1962,146,696,664,392,0,0,0,0,0,182,3,207,0,0,0
서울 마포구,고등학교,사립,7,4980,378,1662,1758,934,0,0,0,0,0,345,3,583,2,0,1
서울 마포구,고등학교,소계,9,6942,524,2358,2422,1326,0,0,0,0,0,527,6,790,2,0,1
서울 마포구,  (일반고),사립,3,2711,187,876,979,605,0,0,0,0,0,245,1,358,0,0,1
서울 마포구,  (일반고),소계,3,2711,187,876,979,605,0,0,0,0,0,245,1,358,0,0,1
서울 마포구,  (특성화고),사립,3,1567,143,514,526,125,0,0,0,0,0,85,0,38,2,0,0
서울 마포구,  (특성화고),소계,3,1567,143,514,526,125,0,0,0,0,0,85,0,38,2,0,0
서울 마포구,  (자율고),공립,2,1962,146,696,664,392,0,0,0,0,0,182,3,207,0,0,0
서울 마포구,  (자율고),사립,1,702,48,272,253,204,0,0,0,0,0,15,2,187,0,0,0
서울 마포구,  (자율고),소계,3,2664,194,968,917,596,0,0,0,0,0,197,5,394,0,0,0
서울 마포구,특수학교,국립,1,161,75,53,44,0,0,0,0,0,0,0,0,0,0,0,0
서울 마포구,특수학교,소계,1,161,75,53,44,0,0,0,0,0,0,0,0,0,0,0,0
서울 마포구,각종학교,공립,1,0,64,768,0,0,0,0,0,0,0,0,0,0,0,0,0
서울 마포구,각종학교,소계,1,0,64,768,0,0,0,0,0,0,0,0,0,0,0,0,0
서울 마포구,소계,국립,1,161,75,53,44,0,0,0,0,0,0,0,0,0,0,0,0
서울 마포구,소계,공립,42,25521,1829,6567,5955,5240,1125,86,345,658,26,182,3,207,0,0,0
서울 마포구,소계,사립,32,10593,768,3611,4683,1968,635,21,106,194,7,345,3,583,2,0,1
서울 마포구,소계,소계,75,36275,2672,10231,10682,7208,1760,107,451,852,33,527,6,790,2,0,1
서울 양천구,유치원,공립,11,924,59,419,781,0,0,0,0,0,0,0,0,0,0,0,0
서울 양천구,유치원,사립,39,4244,350,1872,2648,0,0,0,0,0,0,0,0,0,0,0,0
서울 양천구,유치원,소계,50,5168,409,2291,3429,0,0,0,0,0,0,0,0,0,0,0,0
서울 양천구,초등학교,공립,30,25237,1526,4078,4822,4822,0,0,0,0,0,0,0,0,0,0,0
서울 양천구,초등학교,소계,30,25237,1526,4078,4822,4822,0,0,0,0,0,0,0,0,0,0,0
서울 양천구,중학교,공립,16,18113,1142,5302,7043,7027,5240,270,859,587,71,0,0,0,0,0,0
서울 양천구,중학교,사립,3,1685,107,478,603,599,417,27,69,80,6,0,0,0,0,0,0
서울 양천구,중학교,소계,19,19798,1249,5780,7646,7626,5657,297,928,667,77,0,0,0,0,0,0
서울 양천구,고등학교,공립,4,4119,298,1390,1348,684,0,0,0,0,0,275,2,405,2,0,0
서울 양천구,고등학교,사립,10,12960,840,4226,4537,2657,0,0,0,0,0,725,16,1910,0,1,5
서울 양천구,고등학교,소계,14,17079,1138,5616,5885,3341,0,0,0,0,0,1000,18,2315,2,1,5
서울 양천구,  (일반고),공립,3,3325,224,1121,1117,594,0,0,0,0,0,199,2,393,0,0,0
서울 양천구,  (일반고),사립,7,10403,661,3367,3679,2218,0,0,0,0,0,690,13,1513,0,0,2
서울 양천구,  (일반고),소계,10,13728,885,4488,4796,2812,0,0,0,0,0,889,15,1906,0,0,2
서울 양천구,  (특성화고),공립,1,794,74,269,231,90,0,0,0,0,0,76,0,12,2,0,0
서울 양천구,  (특성화고),사립,1,463,44,158,146,58,0,0,0,0,0,21,0,37,0,0,0
서울 양천구,  (특성화고),소계,2,1257,118,427,377,148,0,0,0,0,0,97,0,49,2,0,0
서울 양천구,  (자율고),사립,2,2094,135,701,712,381,0,0,0,0,0,14,3,360,0,1,3
서울 양천구,  (자율고),소계,2,2094,135,701,712,381,0,0,0,0,0,14,3,360,0,1,3
서울 양천구,소계,공립,61,48393,3025,11189,13994,12533,5240,270,859,587,71,275,2,405,2,0,0
서울 양천구,소계,사립,52,18889,1297,6576,7788,3256,417,27,69,80,6,725,16,1910,0,1,5
서울 양천구,소계,소계,113,67282,4322,17765,21782,15789,5657,297,928,667,77,1000,18,2315,2,1,5
서울 강서구,유치원,공립,10,766,47,509,262,0,0,0,0,0,0,0,0,0,0,0,0
서울 강서구,유치원,사립,42,4877,410,2247,3108,0,0,0,0,0,0,0,0,0,0,0,0
서울 강서구,유치원,소계,52,5643,457,2756,3370,0,0,0,0,0,0,0,0,0,0,0,0
서울 강서구,초등학교,공립,35,27637,1763,4705,4689,4688,0,0,0,0,0,0,0,0,0,0,0
서울 강서구,초등학교,사립,1,323,15,61,56,56,0,0,0,0,0,0,0,0,0,0,0
서울 강서구,초등학교,소계,36,27960,1778,4766,4745,4744,0,0,0,0,0,0,0,0,0,0,0
서울 강서구,중학교,공립,16,9060,662,2724,3203,3195,2267,86,551,244,47,0,0,0,0,0,0
서울 강서구,중학교,사립,6,3902,229,1168,1400,1398,1036,45,252,56,9,0,0,0,0,0,0
서울 강서구,중학교,소계,22,12962,891,3892,4603,4593,3303,131,803,300,56,0,0,0,0,0,0
서울 강서구,고등학교,공립,5,3675,326,1236,1397,819,0,0,0,0,0,415,2,402,0,0,0
서울 강서구,고등학교,사립,18,17010,1221,5478,6082,3365,0,0,0,0,0,1244,15,2093,0,0,13
서울 강서구,고등학교,소계,23,20685,1547,6714,7479,4184,0,0,0,0,0,1659,17,2495,0,0,13
서울 강서구,  (일반고),공립,3,2259,193,753,895,598,0,0,0,0,0,294,2,302,0,0,0
서울 강서구,  (일반고),사립,11,11896,797,3787,4262,2561,0,0,0,0,0,921,15,1615,0,0,10
서울 강서구,  (일반고),소계,14,14155,990,4540,5157,3159,0,0,0,0,0,1215,17,1917,0,0,10
서울 강서구,  (특목고),사립,2,1535,94,485,605,396,0,0,0,0,0,10,0,383,0,0,3
서울 강서구,  (특목고),소계,2,1535,94,485,605,396,0,0,0,0,0,10,0,383,0,0,3
서울 강서구,  (특성화고),공립,1,590,64,208,215,60,0,0,0,0,0,52,0,8,0,0,0
서울 강서구,  (특성화고),사립,5,3579,330,1206,1215,408,0,0,0,0,0,313,0,95,0,0,0
서울 강서구,  (특성화고),소계,6,4169,394,1414,1430,468,0,0,0,0,0,365,0,103,0,0,0
서울 강서구,  (자율고),공립,1,826,69,275,287,161,0,0,0,0,0,69,0,92,0,0,0
서울 강서구,  (자율고),소계,1,826,69,275,287,161,0,0,0,0,0,69,0,92,0,0,0
서울 강서구,특수학교,사립,1,112,32,32,26,0,0,0,0,0,0,0,0,0,0,0,0
서울 강서구,특수학교,소계,1,112,32,32,26,0,0,0,0,0,0,0,0,0,0,0,0
서울 강서구,소계,공립,66,41138,2798,9174,9551,8702,2267,86,551,244,47,415,2,402,0,0,0
서울 강서구,소계,사립,68,26224,1907,8986,10672,4819,1036,45,252,56,9,1244,15,2093,0,0,13
서울 강서구,소계,소계,134,67362,4705,18160,20223,13521,3303,131,803,300,56,1659,17,2495,0,0,13
서울 구로구,유치원,공립,11,911,51,499,629,0,0,0,0,0,0,0,0,0,0,0,0
서울 구로구,유치원,사립,26,2657,217,1103,2149,0,0,0,0,0,0,0,0,0,0,0,0
서울 구로구,유치원,소계,37,3568,268,1602,2778,0,0,0,0,0,0,0,0,0,0,0,0
서울 구로구,초등학교,공립,24,19363,1298,3494,3073,3072,0,0,0,0,0,0,0,0,0,0,0
서울 구로구,초등학교,소계,24,19363,1298,3494,3073,3072,0,0,0,0,0,0,0,0,0,0,0
서울 구로구,중학교,공립,12,9531,681,2781,3479,3469,1759,110,654,890,56,0,0,0,0,0,0
서울 구로구,중학교,사립,1,461,32,158,166,166,69,4,46,47,0,0,0,0,0,0,0
서울 구로구,중학교,소계,13,9992,713,2939,3645,3635,1828,114,700,937,56,0,0,0,0,0,0
서울 구로구,고등학교,공립,7,6952,524,2255,2491,1633,0,0,0,0,0,702,5,924,0,0,2
서울 구로구,고등학교,사립,7,4796,359,1578,1604,742,0,0,0,0,0,362,2,361,2,7,8
서울 구로구,고등학교,소계,14,11748,883,3833,4095,2375,0,0,0,0,0,1064,7,1285,2,7,10
서울 구로구,  (일반고),공립,4,4669,314,1441,1728,1105,0,0,0,0,0,542,4,559,0,0,0
서울 구로구,  (일반고),사립,1,715,51,208,304,229,0,0,0,0,0,114,1,114,0,0,0
서울 구로구,  (일반고),소계,5,5384,365,1649,2032,1334,0,0,0,0,0,656,5,673,0,0,0
서울 구로구,  (특목고),공립,1,343,64,166,176,166,0,0,0,0,0,0,0,166,0,0,0
서울 구로구,  (특목고),사립,1,807,39,264,265,130,0,0,0,0,0,41,0,89,0,0,0
서울 구로구,  (특목고),소계,2,1150,103,430,441,296,0,0,0,0,0,41,0,255,0,0,0
서울 구로구,  (특성화고),사립,4,2542,217,857,832,256,0,0,0,0,0,179,0,62,0,7,8
서울 구로구,  (특성화고),소계,4,2542,217,857,832,256,0,0,0,0,0,179,0,62,0,7,8
서울 구로구,  (자율고),공립,2,1940,146,648,587,362,0,0,0,0,0,160,1,199,0,0,2
서울 구로구,  (자율고),사립,1,732,52,249,203,127,0,0,0,0,0,28,1,96,2,0,0
서울 구로구,  (자율고),소계,3,2672,198,897,790,489,0,0,0,0,0,188,2,295,2,0,2
서울 구로구,특수학교,공립,1,306,106,105,126,0,0,0,0,0,0,0,0,0,0,0,0
서울 구로구,특수학교,사립,1,179,48,59,52,0,0,0,0,0,0,0,0,0,0,0,0
서울 구로구,특수학교,소계,2,485,154,164,178,0,0,0,0,0,0,0,0,0,0,0,0
서울 구로구,각종학교,사립,1,84,7,13,15,15,0,0,0,0,0,0,0,0,0,0,0
서울 구로구,각종학교,소계,1,84,7,13,15,15,0,0,0,0,0,0,0,0,0,0,0
서울 구로구,소계,공립,55,37063,2660,9134,9798,8174,1759,110,654,890,56,702,5,924,0,0,2
서울 구로구,소계,사립,36,8177,663,2911,3986,923,69,4,46,47,0,362,2,361,2,7,8
서울 구로구,소계,소계,91,45240,3323,12045,13784,9097,1828,114,700,937,56,1064,7,1285,2,7,10
서울 금천구,유치원,공립,4,354,21,172,303,0,0,0,0,0,0,0,0,0,0,0,0
서울 금천구,유치원,사립,14,1409,114,589,1233,0,0,0,0,0,0,0,0,0,0,0,0
서울 금천구,유치원,소계,18,1763,135,761,1536,0,0,0,0,0,0,0,0,0,0,0,0
서울 금천구,초등학교,공립,16,9146,696,1460,1519,1519,0,0,0,0,0,0,0,0,0,0,0
서울 금천구,초등학교,사립,1,464,22,90,54,54,0,0,0,0,0,0,0,0,0,0,0
서울 금천구,초등학교,소계,17,9610,718,1550,1573,1573,0,0,0,0,0,0,0,0,0,0,0
서울 금천구,중학교,공립,7,4305,341,1226,1636,1635,900,32,469,229,5,0,0,0,0,0,0
서울 금천구,중학교,사립,2,1252,86,366,478,477,295,14,82,82,4,0,0,0,0,0,0
서울 금천구,중학교,소계,9,5557,427,1592,2114,2112,1195,46,551,311,9,0,0,0,0,0,0
서울 금천구,고등학교,국립,1,526,37,181,172,143,0,0,0,0,0,9,0,131,3,0,0
서울 금천구,고등학교,공립,2,1898,150,610,660,385,0,0,0,0,0,209,1,175,0,0,0
서울 금천구,고등학교,사립,3,3528,263,1045,1248,876,0,0,0,0,0,280,3,593,0,0,0
서울 금천구,고등학교,소계,6,5952,450,1836,2080,1404,0,0,0,0,0,498,4,899,3,0,0
서울 금천구,  (일반고),공립,1,922,72,266,345,181,0,0,0,0,0,109,0,72,0,0,0
서울 금천구,  (일반고),사립,2,2580,184,733,910,800,0,0,0,0,0,222,3,575,0,0,0
서울 금천구,  (일반고),소계,3,3502,256,999,1255,981,0,0,0,0,0,331,3,647,0,0,0
서울 금천구,  (특목고),국립,1,526,37,181,172,143,0,0,0,0,0,9,0,131,3,0,0
서울 금천구,  (특목고),소계,1,526,37,181,172,143,0,0,0,0,0,9,0,131,3,0,0
서울 금천구,  (특성화고),사립,1,948,79,312,338,76,0,0,0,0,0,58,0,18,0,0,0
서울 금천구,  (특성화고),소계,1,948,79,312,338,76,0,0,0,0,0,58,0,18,0,0,0
서울 금천구,  (자율고),공립,1,976,78,344,315,204,0,0,0,0,0,100,1,103,0,0,0
서울 금천구,  (자율고),소계,1,976,78,344,315,204,0,0,0,0,0,100,1,103,0,0,0
서울 금천구,각종학교,국립,1,191,14,75,56,55,0,0,0,0,0,0,0,0,0,0,0
서울 금천구,각종학교,소계,1,191,14,75,56,55,0,0,0,0,0,0,0,0,0,0,0
서울 금천구,소계,국립,2,717,51,256,228,198,0,0,0,0,0,9,0,131,3,0,0
서울 금천구,소계,공립,29,15703,1208,3468,4118,3539,900,32,469,229,5,209,1,175,0,0,0
서울 금천구,소계,사립,20,6653,485,2090,3013,1407,295,14,82,82,4,280,3,593,0,0,0
서울 금천구,소계,소계,51,23073,1744,5814,7359,5144,1195,46,551,311,9,498,4,899,3,0,0
서울 영등포구,유치원,공립,9,578,34,271,513,0,0,0,0,0,0,0,0,0,0,0,0
서울 영등포구,유치원,사립,33,3435,282,1425,2705,0,0,0,0,0,0,0,0,0,0,0,0
서울 영등포구,유치원,소계,42,4013,316,1696,3218,0,0,0,0,0,0,0,0,0,0,0,0
서울 영등포구,초등학교,공립,23,15078,1117,2589,2397,2396,0,0,0,0,0,0,0,0,0,0,0
서울 영등포구,초등학교,소계,23,15078,1117,2589,2397,2396,0,0,0,0,0,0,0,0,0,0,0
서울 영등포구,중학교,공립,11,7707,546,2232,2927,2915,1731,90,495,554,45,0,0,0,0,0,0
서울 영등포구,중학교,소계,11,7707,546,2232,2927,2915,1731,90,495,554,45,0,0,0,0,0,0
서울 영등포구,고등학교,공립,8,7315,591,2202,2677,1635,0,0,0,0,0,727,7,899,0,0,2
서울 영등포구,고등학교,사립,1,1051,61,400,259,216,0,0,0,0,0,20,0,195,0,0,1
서울 영등포구,고등학교,소계,9,8366,652,2602,2936,1851,0,0,0,0,0,747,7,1094,0,0,3
서울 영등포구,  (일반고),공립,6,5867,453,1724,2216,1382,0,0,0,0,0,592,7,781,0,0,2
서울 영등포구,  (일반고),소계,6,5867,453,1724,2216,1382,0,0,0,0,0,592,7,781,0,0,2
서울 영등포구,  (특성화고),공립,1,597,68,208,184,55,0,0,0,0,0,33,0,22,0,0,0
서울 영등포구,  (특성화고),소계,1,597,68,208,184,55,0,0,0,0,0,33,0,22,0,0,0
서울 영등포구,  (자율고),공립,1,851,70,270,277,198,0,0,0,0,0,102,0,96,0,0,0
서울 영등포구,  (자율고),사립,1,1051,61,400,259,216,0,0,0,0,0,20,0,195,0,0,1
서울 영등포구,  (자율고),소계,2,1902,131,670,536,414,0,0,0,0,0,122,0,291,0,0,1
서울 영등포구,고등기술학교,사립,1,27,6,27,17,0,0,0,0,0,0,0,0,0,0,0,0
서울 영등포구,고등기술학교,소계,1,27,6,27,17,0,0,0,0,0,0,0,0,0,0,0,0
서울 영등포구,소계,공립,51,30678,2288,7294,8514,6946,1731,90,495,554,45,727,7,899,0,0,2
서울 영등포구,소계,사립,35,4513,349,1852,2981,216,0,0,0,0,0,20,0,195,0,0,1
서울 영등포구,소계,소계,86,35191,2637,9146,11495,7162,1731,90,495,554,45,747,7,1094,0,0,3
서울 동작구,유치원,공립,6,515,30,250,458,0,0,0,0,0,0,0,0,0,0,0,0
서울 동작구,유치원,사립,28,3191,255,1371,2575,0,0,0,0,0,0,0,0,0,0,0,0
서울 동작구,유치원,소계,34,3706,285,1621,3033,0,0,0,0,0,0,0,0,0,0,0,0
서울 동작구,초등학교,공립,20,16631,1081,2785,2762,2762,0,0,0,0,0,0,0,0,0,0,0
서울 동작구,초등학교,사립,1,843,34,123,159,159,0,0,0,0,0,0,0,0,0,0,0
서울 동작구,초등학교,소계,21,17474,1115,2908,2921,2921,0,0,0,0,0,0,0,0,0,0,0
서울 동작구,중학교,공립,12,6928,493,2125,2457,2450,1633,56,352,369,40,0,0,0,0,0,0
서울 동작구,중학교,사립,4,2665,176,769,995,995,673,50,138,130,4,0,0,0,0,0,0
서울 동작구,중학교,소계,16,9593,669,2894,3452,3445,2306,106,490,499,44,0,0,0,0,0,0
서울 동작구,고등학교,공립,4,4373,378,1377,1638,864,0,0,0,0,0,407,3,454,0,0,0
서울 동작구,고등학교,사립,3,3437,214,1144,1149,710,0,0,0,0,0,207,2,501,0,0,0
서울 동작구,고등학교,소계,7,7810,592,2521,2787,1574,0,0,0,0,0,614,5,955,0,0,0
서울 동작구,  (일반고),공립,3,2955,220,871,1129,762,0,0,0,0,0,329,3,430,0,0,0
서울 동작구,  (일반고),사립,2,2579,156,810,899,585,0,0,0,0,0,195,2,388,0,0,0
서울 동작구,  (일반고),소계,5,5534,376,1681,2028,1347,0,0,0,0,0,524,5,818,0,0,0
서울 동작구,  (특성화고),공립,1,1418,158,506,509,102,0,0,0,0,0,78,0,24,0,0,0
서울 동작구,  (특성화고),소계,1,1418,158,506,509,102,0,0,0,0,0,78,0,24,0,0,0
서울 동작구,  (자율고),사립,1,858,58,334,250,125,0,0,0,0,0,12,0,113,0,0,0
