_c0,특목고진학자수,학교종류,중학교명,주소
1265,6,일반중학교,신길중학교,경기도 안산시
1266,"",일반중학교,안산부곡중학교,경기도 안산시
1267,"",일반중학교,안산성호중학교,경기도 안산시
1268,"",일반중학교,안산중학교,경기도 안산시
1269,6,일반중학교,안산해양중학교,경기도 안산시
1270,8,일반중학교,양지중학교,경기도 안산시
1271,4,일반중학교,와동중학교,경기도 안산시
1272,"",일반중학교,원곡중학교,경기도 안산시
1273,5,일반중학교,원일중학교,경기도 안산시
1274,"",일반중학교,이호중학교,경기도 안산시
1275,9,일반중학교,중앙중학교,경기도 안산시
1276,3,일반중학교,초지중학교,경기도 안산시
1277,"",일반중학교,고림중학교,경기도 용인시
1278,"",일반중학교,구갈중학교,경기도 용인시
1279,"",일반중학교,구성중학교,경기도 용인시
1280,"",일반중학교,기흥중학교,경기도 용인시
1281,"",일반중학교,나곡중학교,경기도 용인시
1282,"",일반중학교,남사중학교,경기도 용인시
1283,"",일반중학교,대지중학교,경기도 용인시
1284,"",일반중학교,동백중학교,경기도 용인시
1285,"",일반중학교,모현중학교,경기도 용인시
1286,"",일반중학교,문정중학교,경기도 용인시
1287,"",일반중학교,백암중학교,경기도 용인시
1288,"",일반중학교,보라중학교,경기도 용인시
1289,"",일반중학교,상갈중학교,경기도 용인시
1290,"",일반중학교,상하중학교,경기도 용인시
1291,11,일반중학교,상현중학교,경기도 용인시
1292,9,일반중학교,서원중학교,경기도 용인시
1293,"",일반중학교,서천중학교,경기도 용인시
1294,12,일반중학교,성복중학교,경기도 용인시
1295,"",일반중학교,성서중학교,경기도 용인시
1296,"",일반중학교,성지중학교,경기도 용인시
1297,5,일반중학교,소현중학교,경기도 용인시
1298,5,일반중학교,손곡중학교,경기도 용인시
1299,"",일반중학교,송전중학교,경기도 용인시
1300,11,일반중학교,수지중학교,경기도 용인시
1301,"",일반중학교,신갈중학교,경기도 용인시
1302,3,일반중학교,신봉중학교,경기도 용인시
1303,"",일반중학교,어정중학교,경기도 용인시
1304,"",일반중학교,언동중학교,경기도 용인시
1305,"",일반중학교,영문중학교,경기도 용인시
1306,"",일반중학교,용동중학교,경기도 용인시
1307,"",일반중학교,용신중학교,경기도 용인시
1308,11,일반중학교,용인대덕중학교,경기도 용인시
1309,7,일반중학교,용인백현중학교,경기도 용인시
1310,"",일반중학교,용인신릉중학교,경기도 용인시
1311,13,일반중학교,용인신촌중학교,경기도 용인시
1312,"",일반중학교,용인중학교,경기도 용인시
1313,3,일반중학교,용인한빛중학교,경기도 용인시
1314,"",일반중학교,용천중학교,경기도 용인시
1315,"",일반중학교,원삼중학교,경기도 용인시
1316,19,일반중학교,이현중학교,경기도 용인시
1317,9,일반중학교,정평중학교,경기도 용인시
1318,6,일반중학교,죽전중학교,경기도 용인시
1319,"",일반중학교,청덕중학교,경기도 용인시
1320,10,일반중학교,초당중학교,경기도 용인시
1321,3,일반중학교,태성중학교,경기도 용인시
1322,"",일반중학교,포곡중학교,경기도 용인시
1323,"",일반중학교,헌산중학교,경기도 용인시
1324,4,일반중학교,현암중학교,경기도 용인시
1325,7,일반중학교,홍천중학교,경기도 용인시
1326,14,일반중학교,흥덕중학교,경기도 용인시
1327,5,일반중학교,곡란중학교,경기도 군포시
1328,2,일반중학교,군포중학교,경기도 군포시
1329,17,일반중학교,궁내중학교,경기도 군포시
1330,6,일반중학교,금정중학교,경기도 군포시
1331,14,일반중학교,당동중학교,경기도 군포시
1332,2,일반중학교,당정중학교,경기도 군포시
1333,8,일반중학교,도장중학교,경기도 군포시
1334,3,일반중학교,부곡중앙중학교,경기도 군포시
1335,17,일반중학교,산본중학교,경기도 군포시
1336,8,일반중학교,수리중학교,경기도 군포시
1337,11,일반중학교,용호중학교,경기도 군포시
1338,9,일반중학교,흥진중학교,경기도 군포시
1339,11,일반중학교,갈뫼중학교,경기도 의왕시
1340,4,일반중학교,고천중학교,경기도 의왕시
1341,4,일반중학교,덕장중학교,경기도 의왕시
1342,10,일반중학교,모락중학교,경기도 의왕시
1343,3,일반중학교,백운중학교,경기도 의왕시
1344,2,일반중학교,의왕부곡중학교,경기도 의왕시
1345,6,일반중학교,의왕중학교,경기도 의왕시
1346,1,일반중학교,군서중학교,경기도 시흥시
1347,0,일반중학교,군자중학교,경기도 시흥시
1348,1,일반중학교,논곡중학교,경기도 시흥시
1349,4,일반중학교,대흥중학교,경기도 시흥시
1350,1,일반중학교,배곧중학교,경기도 시흥시
1351,0,일반중학교,서해중학교,경기도 시흥시
1352,5,일반중학교,소래중학교,경기도 시흥시
1353,1,일반중학교,송운중학교,경기도 시흥시
1354,0,일반중학교,시화중학교,경기도 시흥시
1355,2,일반중학교,시흥능곡중학교,경기도 시흥시
1356,"",일반중학교,시흥매화중학교,경기도 시흥시
1357,8,일반중학교,시흥은행중학교,경기도 시흥시
1358,0,일반중학교,시흥중학교,경기도 시흥시
1359,2,일반중학교,신천중학교,경기도 시흥시
1360,3,일반중학교,연성중학교,경기도 시흥시
1361,4,일반중학교,월곶중학교,경기도 시흥시
1362,4,일반중학교,은계중학교,경기도 시흥시
1363,3,일반중학교,응곡중학교,경기도 시흥시
1364,"",일반중학교,장곡중학교,경기도 시흥시
1365,0,일반중학교,정왕중학교,경기도 시흥시
1366,"",일반중학교,조남중학교,경기도 시흥시
1367,0,일반중학교,한국글로벌중학교,경기도 시흥시
1368,4,일반중학교,함현중학교,경기도 시흥시
1369,0,일반중학교,도곡중학교,경기도 평택시
1370,0,일반중학교,라온중학교,경기도 평택시
1371,1,일반중학교,비전중학교,경기도 평택시
1372,0,일반중학교,세교중학교,경기도 평택시
1373,0,일반중학교,송탄중학교,경기도 평택시
1374,0,일반중학교,신한중학교,경기도 평택시
1375,3,일반중학교,안일중학교,경기도 평택시
1376,0,일반중학교,안중중학교,경기도 평택시
1377,0,일반중학교,오성중학교,경기도 평택시
1378,0,일반중학교,은혜중학교,경기도 평택시
1379,2,일반중학교,이충중학교,경기도 평택시
1380,1,일반중학교,장당중학교,경기도 평택시
1381,"",일반중학교,진위중학교,경기도 평택시
1382,1,일반중학교,청담중학교,경기도 평택시
1383,"",일반중학교,청북중학교,경기도 평택시
1384,0,일반중학교,청옥중학교,경기도 평택시
1385,0,일반중학교,태광중학교,경기도 평택시
1386,"",일반중학교,평택여자중학교,경기도 평택시
1387,1,일반중학교,평택중학교,경기도 평택시
1388,"",일반중학교,포승중학교,경기도 평택시
1389,0,일반중학교,한광여자중학교,경기도 평택시
1390,2,일반중학교,한광중학교,경기도 평택시
1391,1,일반중학교,현화중학교,경기도 평택시
1392,1,일반중학교,효명중학교,경기도 평택시
1393,2,일반중학교,기산중학교,경기도 화성시
1394,4,일반중학교,기안중학교,경기도 화성시
1395,2,일반중학교,남양중학교,경기도 화성시
1396,9,일반중학교,능동중학교,경기도 화성시
1397,"",일반중학교,다원중학교,경기도 화성시
1398,4,일반중학교,동탄중학교,경기도 화성시
1399,8,일반중학교,동학중학교,경기도 화성시
1400,"",일반중학교,두레자연중학교,경기도 화성시
1401,13,일반중학교,반송중학교,경기도 화성시
1402,"",일반중학교,발안중학교,경기도 화성시
1403,"",일반중학교,방교중학교,경기도 화성시
1404,"",일반중학교,병점중학교,경기도 화성시
1405,"",일반중학교,봉담중학교,경기도 화성시
1406,1,일반중학교,비봉중학교,경기도 화성시
1407,1,일반중학교,삼괴중학교,경기도 화성시
1408,"",일반중학교,서신중학교,경기도 화성시
1409,14,일반중학교,석우중학교,경기도 화성시
1410,4,일반중학교,솔빛중학교,경기도 화성시
1411,"",일반중학교,송린중학교,경기도 화성시
1412,"",일반중학교,송산중학교,경기도 화성시
1413,2,일반중학교,안용중학교,경기도 화성시
1414,5,일반중학교,안화중학교,경기도 화성시
1415,"",일반중학교,양감중학교,경기도 화성시
1416,5,일반중학교,예당중학교,경기도 화성시
1417,"",일반중학교,와우중학교,경기도 화성시
1418,"",일반중학교,이산중학교,경기도 화성시
1419,"",일반중학교,장안여자중학교,경기도 화성시
1420,"",일반중학교,정남중학교,경기도 화성시
1421,"",일반중학교,진안중학교,경기도 화성시
1422,3,일반중학교,청계중학교,경기도 화성시
1423,"",일반중학교,청림중학교,경기도 화성시
1424,"",일반중학교,푸른중학교,경기도 화성시
1425,"",일반중학교,하길중학교,경기도 화성시
1426,2,일반중학교,한백중학교,경기도 화성시
1427,12,일반중학교,향남중학교,경기도 화성시
1428,1,일반중학교,화도중학교,경기도 화성시
1429,3,일반중학교,화성동화중학교,경기도 화성시
1430,1,일반중학교,화성반월중학교,경기도 화성시
1431,"",일반중학교,화성중학교,경기도 화성시
1432,1,일반중학교,대호중학교,경기도 오산시
1433,1,일반중학교,매홀중학교,경기도 오산시
1434,4,일반중학교,문시중학교,경기도 오산시
1435,0,일반중학교,성호중학교,경기도 오산시
1436,1,일반중학교,세마중학교,경기도 오산시
1437,2,일반중학교,오산원일중학교,경기도 오산시
1438,4,일반중학교,오산중학교,경기도 오산시
1439,2,일반중학교,운암중학교,경기도 오산시
1440,2,일반중학교,운천중학교,경기도 오산시
1441,5,일반중학교,가림중학교,경기도 광명시
1442,7,일반중학교,광남중학교,경기도 광명시
1443,6,일반중학교,광명북중학교,경기도 광명시
1444,3,일반중학교,광명중학교,경기도 광명시
1445,0,일반중학교,광문중학교,경기도 광명시
1446,13,일반중학교,소하중학교,경기도 광명시
1447,0,일반중학교,안서중학교,경기도 광명시
1448,21,일반중학교,철산중학교,경기도 광명시
1449,5,일반중학교,충현중학교,경기도 광명시
1450,12,일반중학교,하안북중학교,경기도 광명시
1451,12,일반중학교,하안중학교,경기도 광명시
