123,구리역,k0212,경의중앙선,일반역,"","",4131000000
123,갈매역,k0210,경춘선,일반역,"","",4131000000
124,대명,S2701,대구 도시철도 1호선,일반역,"","",2720000000
124,교대역,S2601,부산도시철도 1호선,일반역,"","",2647000000
124,도농역,k0212,경의중앙선,일반역,"","",4136000000
124,별내역,k0210,경춘선,일반역,"","",4136000000
125,안지랑,S2701,대구 도시철도 1호선,일반역,"","",2720000000
125,동래역,S2601,부산도시철도 1호선,일반역,"","",2626000000
125,양정역,k0212,경의중앙선,일반역,"","",4136000000
125,퇴계원역,k0210,경춘선,일반역,"","",4136000000
126,명륜역,S2601,부산도시철도 1호선,일반역,"","",2626000000
126,덕소역,k0212,경의중앙선,일반역,"","",4136000000
126,사릉역,k0210,경춘선,일반역,"","",4136000000
126,현충로,S2701,대구 도시철도 1호선,일반역,"","",2720000000
127,도심역,k0212,경의중앙선,일반역,"","",4136000000
127,온천장역,S2601,부산도시철도 1호선,일반역,"","",2626000000
127,영대병원,S2701,대구 도시철도 1호선,일반역,"","",2720000000
127,금곡역,k0210,경춘선,일반역,"","",4136000000
128,부산대역,S2601,부산도시철도 1호선,일반역,"","",2641000000
128,평내호평역,k0210,경춘선,일반역,"","",4136000000
128,교대,S2701,대구 도시철도 1호선,일반역,"","",2720000000
128,팔당역,k0212,경의중앙선,일반역,"","",4136000000
129,명덕,S2701,대구 도시철도 1호선,환승역,S2701+S2703,대구 도시철도 1호선 + 대구 도시철도 3호선,2711000000
129,천마산역,k0210,경춘선,일반역,"","",4136000000
129,장전역,S2601,부산도시철도 1호선,일반역,"","",2641000000
129,운길산역,k0212,경의중앙선,일반역,"","",4136000000
130,구서역,S2601,부산도시철도 1호선,일반역,"","",2641000000
130,반월당,S2701,대구 도시철도 1호선,환승역,S2701+S2702,대구 도시철도 1호선 + 대구 도시철도 2호선,2711000000
130,양수역,k0212,경의중앙선,일반역,"","",4183000000
130,마석역,k0210,경춘선,일반역,"","",4136000000
131,신원역,k0212,경의중앙선,일반역,"","",4183000000
131,대성리역,k0210,경춘선,일반역,"","",4182000000
131,두실역,S2601,부산도시철도 1호선,일반역,"","",2641000000
131,중앙로,S2701,대구 도시철도 1호선,일반역,"","",2711000000
132,남산역,S2601,부산도시철도 1호선,일반역,"","",2641000000
132,대구,S2701,대구 도시철도 1호선,일반역,"","",2723000000
132,청평역,k0210,경춘선,일반역,"","",4182000000
132,국수역,k0212,경의중앙선,일반역,"","",4183000000
133,상천역,k0210,경춘선,일반역,"","",4182000000
133,칠성시장,S2701,대구 도시철도 1호선,일반역,"","",2723000000
133,아신역,k0212,경의중앙선,일반역,"","",4183000000
133,범어사역,S2601,부산도시철도 1호선,일반역,"","",2641000000
134,남영역,k0201,경부선,일반역,"","",1117000000
134,신천,S2701,대구 도시철도 1호선,일반역,"","",2714000000
134,가평역,k0210,경춘선,일반역,"","",4182000000
134,오빈역,k0212,경의중앙선,일반역,"","",4183000000
134,노포역,S2601,부산도시철도 1호선,일반역,"","",2641000000
135,굴봉산역,k0210,경춘선,일반역,"","",4211000000
135,양평역,k0212,경의중앙선,일반역,"","",4183000000
135,동대구,S2701,대구 도시철도 1호선,일반역,"","",2714000000
135,용산역,k0201,경부선,환승역,k0201+k0205,경부/경원/경의중앙,1117000000
136,원덕역,k0212,경의중앙선,일반역,"","",4183000000
136,동구청,S2701,대구 도시철도 1호선,일반역,"","",2714000000
136,백양리역,k0210,경춘선,일반역,"","",4211000000
136,노량진역,k0201,경부선,환승역,"",경부/9,1159000000
137,강촌역,k0210,경춘선,일반역,"","",4211000000
137,대방역,k0201,경부선,일반역,"","",1156000000
137,용문역,k0212,경의중앙선,일반역,"","",4183000000
137,아양교,S2701,대구 도시철도 1호선,일반역,"","",2714000000
138,신길역,k0201,경부선,환승역,"",경부/5,1156000000
138,지평역,k0212,경의중앙선,일반역,"","",4183000000
138,김유정역,k0210,경춘선,일반역,"","",4211000000
138,동촌,S2701,대구 도시철도 1호선,일반역,"","",2714000000
139,영등포역,k0201,경부선,일반역,"","",1156000000
139,해안,S2701,대구 도시철도 1호선,일반역,"","",2714000000
139,남춘천역,k0210,경춘선,일반역,"","",4211000000
140,춘천역,k0210,경춘선,일반역,"","",4211000000
140,신도림역,k0201,경부선,환승역,"",경부/2,1153000000
140,방촌,S2701,대구 도시철도 1호선,일반역,"","",2714000000
141,구로역,k0201,경부선,환승역,k0201+k0301,경부/경인,1153000000
141,용계,S2701,대구 도시철도 1호선,일반역,"","",2714000000
142,구일역,k0301,경인선,일반역,"","",1153000000
142,율하,S2701,대구 도시철도 1호선,일반역,"","",2714000000
142,가산디지털단지역,k0201,경부선,환승역,"",경부/7,1154500000
143,개봉역,k0301,경인선,일반역,"","",1153000000
143,독산역,k0201,경부선,일반역,"","",1154500000
143,신기,S2701,대구 도시철도 1호선,일반역,"","",2714000000
144,금천구청역,k0201,경부선,환승역,k0201+k2012,경부/광명셔틀,1154500000
144,반야월,S2701,대구 도시철도 1호선,일반역,"","",2714000000
144,오류동역,k0301,경인선,일반역,"","",1153000000
144,광명역,k0201,고속선,일반역,"","",4121000000
145,석수역,k0201,경부선,일반역,"","",4117000000
145,온수역,k0301,경인선,환승역,"",경인/7,1153000000
145,각산,S2701,대구 도시철도 1호선,일반역,"","",2714000000
146,관악역,k0201,경부선,일반역,"","",4117000000
146,역곡역,k0301,경인선,일반역,"","",4119000000
146,안심,S2701,대구 도시철도 1호선,일반역,"","",2714000000
147,소사역,k0301,경인선,일반역,"","",4119000000
147,안양역,k0201,경부선,일반역,"","",4117000000
148,부천역,k0301,경인선,일반역,"","",4119000000
148,명학역,k0201,경부선,일반역,"","",4117000000
149,금정역,k0201,경부선,환승역,"",경부/4,4141000000
149,중동역,k0301,경인선,일반역,"","",4119000000
150,송내역,k0301,경인선,일반역,"","",4119000000
150,군포역,k0201,경부선,일반역,"","",4141000000
151,부개역,k0301,경인선,일반역,"","",2823700000
151,당정역,k0201,경부선,일반역,"","",4141000000
152,부평역,k0301,경인선,환승역,"",경인/인천1,2823700000
152,의왕역,k0201,경부선,일반역,"","",4143000000
153,성균관대역,k0201,경부선,일반역,"","",4111000000
153,백운역,k0301,경인선,일반역,"","",2823700000
154,동암역,k0301,경인선,일반역,"","",2823700000
154,화서역,k0201,경부선,일반역,"","",4111000000
155,수원역,k0201,경부선,환승역,k0304+k0201,경부/분당,4111000000
155,간석역,k0301,경인선,일반역,"","",2820000000
156,세류역,k0201,경부선,일반역,"","",4111000000
156,주안역,k0301,경인선,환승역,"",경인/인천2,2817700000
157,도화역,k0301,경인선,일반역,"","",2817700000
157,병점역,k0201,경부선,환승역,k0201+k0201,경부/서동탄,4159000000
157,서동탄역,k0201,경부선,일반역,"","",4137000000
158,제물포역,k0301,경인선,일반역,"","",2817700000
