,ATPT_OFCDC_SC_CODE,ATPT_OFCDC_SC_NM,ADMST_ZONE_NM,ACA_INSTI_SC_NM,ACA_ASNUM,ACA_NM,ESTBL_YMD,REG_YMD,REG_STTUS_NM,CAA_BEGIN_YMD,CAA_END_YMD,TOFOR_SMTOT,DTM_RCPTN_ABLTY_NMPR_SMTOT,REALM_SC_NM,LE_ORD_NM,LE_CRSE_LIST_NM,LE_CRSE_NM,PSNBY_THCC_CNTNT,THCC_OTHBC_YN,BRHS_ACA_YN,FA_RDNZC,FA_RDNMA,FA_RDNDA,LOAD_DTM
1980,G10,대전광역시교육청,서구,학원,3000011734,조은피아노음악학원,20150302,20150302,개원,,,134,20.0,예능(대),예능(중),음악/,음악,,,,302854,대전광역시 서구 정림동로30번길 53,/ 2층 (정림동),20210912
1981,G10,대전광역시교육청,서구,학원,2767,조이유음악학원,19901210,19901210,개원,,,110,10.0,예능(대),예능(중),음악/,음악,,N,N,35256,대전광역시 서구 문정로 106,/ 2층 일부 (탄방동),20210912
1982,G10,대전광역시교육청,서구,학원,3000012122,조정희전통병과교육학원,20160115,20160115,개원,,,240,20.0,직업기술,산업응용기술,,식음료품(바리스타/소믈리에),,Y,N,35225,대전광역시 서구 계룡로299번길 16,/ 1층 (월평동),20210912
1983,G10,대전광역시교육청,서구,학원,1000003643,조형가우디미술학원,20010106,20010106,개원,,,1340,100.0,예능(대),예능(중),미술/,미술,,N,N,302859,대전광역시 서구 문정로 84 ,3층(탄방동),20210912
1984,G10,대전광역시교육청,서구,학원,8566,종로학원,20071101,20160713,개원,,,1090,280.0,종합(대),,입시/,,,Y,N,302859,대전광역시 서구 문정로90번길 47 ,1/2/3층(탄방동),20210912
1985,G10,대전광역시교육청,서구,학원,7871,종로학원하늘교육월평학원,20061226,20061226,개원,,,8,50.0,입시.검정 및 보습,보통교과,,보습,,N,N,35220,대전광역시 서구 청사서로 16,/ 3층일부 (월평동),20210912
1986,G10,대전광역시교육청,서구,학원,3000013477,좋은그림미술학원,20190510,20190510,개원,,,72,40.0,예능(대),예능(중),미술/,미술,,Y,N,35297,대전광역시 서구 가장로 106,/ 302호 일부 (가장동/ 삼성 래미안아파트),20210912
1987,G10,대전광역시교육청,서구,학원,3000012231,좋은소식학원,20160514,20160503,개원,,,36,45.0,입시.검정 및 보습,보통교과,입시/,입시,,Y,N,35241,대전광역시 서구 문예로 37,/ 9층 일부 (둔산동),20210912
1988,G10,대전광역시교육청,서구,학원,3000011309,주니어폴리아학원,20140212,20140212,개원,,,228,76.0,입시.검정 및 보습,보통교과,보습/,보습,,,N,302827,대전광역시 서구 청사로 281,/ 402호~404호 (둔산동/샘머리아파트주상가동),20210912
1989,G10,대전광역시교육청,서구,학원,3000013801,중도수학전문학원,20200303,20200303,개원,,,58,64.0,입시.검정 및 보습,보통교과,,보습,,Y,N,35366,대전광역시 서구 원도안로 51,/ 206호 (가수원동/ 성광타워),20210912
1990,G10,대전광역시교육청,서구,학원,1000003852,중앙학원,20011219,20011219,개원,,,56,85.0,입시.검정 및 보습,보통교과,,입시,,N,N,302748,대전광역시 서구 청사로 5,  하나로아파트 상가302호 3층 (월평동),20210912
1991,G10,대전광역시교육청,서구,학원,3000011510,쥴리어드음악학원,20140814,20140814,개원,,,95,55.0,예능(대),예능(중),음악/,음악,,Y,N,302802,대전광역시 서구 원도안로 47,/ 301호 (가수원동),20210912
1992,G10,대전광역시교육청,서구,학원,2369,즐거운음악학원,19920124,19920124,개원,,,45,15.0,예능(대),예능(중),음악/,음악,,N,N,302762,대전광역시 서구 문예로 16, 한가람아파트 상가 3층 301호 (탄방동),20210912
1993,G10,대전광역시교육청,서구,학원,6510,지(G)1230에스라이팅학원,20050221,20050221,개원,,,160,80.0,입시.검정 및 보습,보통교과,보습/,보습,,,,302855,대전광역시 서구 정림로 71,/ 외 1필지/ 5층 (정림동),20210912
1994,G10,대전광역시교육청,서구,학원,9042,지매스수학학원,20080909,20080909,개원,,,54,50.0,입시.검정 및 보습,보통교과,보습/,보습,,N,N,302831,대전광역시 서구 둔산로 129, 메디빌딩 204호 (둔산동),20210912
1995,G10,대전광역시교육청,서구,학원,3000014096,지성의샘관저점수학학원,20210308,20210308,개원,,,48,50.0,입시.검정 및 보습,보통교과,,보습,,Y,N,35379,대전광역시 서구 관저로 171,/ 302호 (관저동),20210912
1996,G10,대전광역시교육청,서구,학원,3000013408,지성의샘수학학원,20190308,20190308,개원,,,100,52.0,입시.검정 및 보습,보통교과,,보습,,Y,N,35213,대전광역시 서구 월평북로 83,/ 3층 (월평동),20210912
1997,G10,대전광역시교육청,서구,학원,1793,지식인학원,20030716,20030716,개원,,,40,41.0,입시.검정 및 보습,보통교과,,보습,,Y,N,35241,대전광역시 서구 둔산로 130,/ 607호 (둔산동),20210912
1998,G10,대전광역시교육청,서구,학원,3000010163,지앤비영어플러스수학학원,20110610,20110610,개원,,,72,43.0,입시.검정 및 보습,보통교과,보습/,보습,,Y,N,35375,대전광역시 서구 관저로14번길 38,/ 5층 (관저동/ J.K빌딩),20210912
