,ATPT_OFCDC_SC_CODE,ATPT_OFCDC_SC_NM,ADMST_ZONE_NM,ACA_INSTI_SC_NM,ACA_ASNUM,ACA_NM,ESTBL_YMD,REG_YMD,REG_STTUS_NM,CAA_BEGIN_YMD,CAA_END_YMD,TOFOR_SMTOT,DTM_RCPTN_ABLTY_NMPR_SMTOT,REALM_SC_NM,LE_ORD_NM,LE_CRSE_LIST_NM,LE_CRSE_NM,PSNBY_THCC_CNTNT,THCC_OTHBC_YN,BRHS_ACA_YN,FA_RDNZC,FA_RDNMA,FA_RDNDA,LOAD_DTM
7613,C10,부산광역시교육청,해운대구,교습소,3000016493,이모션이미징국제미술교습소,20170613,20170613,개원,,,27,9.0,예능(대),예능(중),미술고급1,미술,,Y,N,48092,부산광역시 해운대구 마린시티2로 2,/ 1703호 (우동/ 마린파크),20210604
7614,C10,부산광역시교육청,해운대구,교습소,3000020223,이미지영어교습소,20210730,20210730,개원,,,54,6.0,입시.검정 및 보습,보통교과,초등(A),보습,초등(A):300000/ 초등(B):150000/ 초등(C):220000/ 중등(A):340000/ 중등(B):170000/ 중등(C):250000/ 고등(A):480000/ 고등(B):240000/ 고등(C):360000,Y,N,48078,부산광역시 해운대구 대천로103번길 29,/ 218호 (좌동/ 대동타운),20210815
7615,C10,부산광역시교육청,해운대구,교습소,12529,이삭피아노교습소,20090619,20090619,개원,,,30,5.0,예능(대),예능(중),초급,음악,,Y,N,612767,부산광역시 해운대구 세실로 7,/ 102호 (좌동/해운대상록아파트),20210604
7616,C10,부산광역시교육청,해운대구,교습소,3000017452,이수진영어교습소,20180607,20180607,개원,,,12,4.0,입시.검정 및 보습,보통교과,초등영어,보습,,Y,N,48077,부산광역시 해운대구 세실로 126,/ 205호 일부 (좌동/ 건영2차아파트),20210604
7617,C10,부산광역시교육청,해운대구,교습소,3000016855,이알씨영어교습소,20171115,20171115,개원,,,10,5.0,국제화,외국어,,실용외국어(유아/초·중·고),,Y,N,48037,부산광역시 해운대구 선수촌로 122,/ 109호 (반여동/ 아시아선수촌아파트종합상가),20210604
7618,C10,부산광역시교육청,해운대구,교습소,3000017168,이알씨영어독서클럽영어교습소,20180411,20180411,개원,,,36,6.0,국제화,외국어,초등영어A,실용외국어(유아/초·중·고),,Y,N,48078,부산광역시 해운대구 대천로103번길 29,/ 403호 (좌동/ 대동타운상가동),20210604
7619,C10,부산광역시교육청,해운대구,교습소,3000016412,이엘아카데미영어교습소,20170512,20170512,개원,,,70,4.0,국제화,외국어,K 5/6,실용외국어(유아/초·중·고),,Y,N,48106,부산광역시 해운대구 좌동로 88,/ 904호 일부 (좌동/ 울트라타워),20210604
7620,C10,부산광역시교육청,해운대구,교습소,11284,이영호쌤의좋은영어교습소,20080415,20080415,개원,,,14,7.0,입시.검정 및 보습,보통교과,중등영어,보습,,Y,N,48108,부산광역시 해운대구 좌동순환로 237,/ 3층일부 (좌동/ 세실빌딩),20210604
7621,C10,부산광역시교육청,해운대구,교습소,3000019452,이움수학교습소,20200807,20200807,개원,,,15,5.0,입시.검정 및 보습,보통교과,,입시,,Y,N,48091,부산광역시 해운대구 해운대해변로 83,/ 303호 일부 (우동/ 경남마리나아파트),20210604
7622,C10,부산광역시교육청,해운대구,교습소,3000019997,이주연바이올린음악교습소,20210406,20210406,개원,,,63,7.0,예능(대),예능(중),,음악,,Y,N,48038,부산광역시 해운대구 선수촌로 95,/ 상가13동 208호 (반여동/ 센텀대림아파트),20210604
7623,C10,부산광역시교육청,해운대구,교습소,3000019760,이주형프로메타바둑교습소,20210105,20210105,개원,,,45,9.0,기타(대),기타(중),,바둑,,Y,N,48119,부산광역시 해운대구 마린시티2로 33,/ 601호 (우동/ 해운대두산위브더제니스 104동),20210604
7624,C10,부산광역시교육청,해운대구,교습소,3000019264,이지민독서논술교습소,20200409,20200409,개원,,,18,8.0,입시.검정 및 보습,보통교과,일반논술(초),보습,,Y,N,48114,부산광역시 해운대구 좌동순환로433번길 30-1,/ 221호 (중동/ 해운대힐스테이트위브 판매동),20210604
7625,C10,부산광역시교육청,해운대구,교습소,3000019376,이지수학교습소,20200617,20200617,개원,,,36,5.0,입시.검정 및 보습,보통교과,,보습,,Y,N,48046,부산광역시 해운대구 삼어로 61,/ 상가 302호 (반여동/ 우방신세계아파트),20210604
7626,C10,부산광역시교육청,해운대구,교습소,3000015241,이지스수학교습소,20160317,20160317,개원,,,27,9.0,입시.검정 및 보습,보통교과,수학(초등),보습,,Y,N,48075,부산광역시 해운대구 좌동순환로 177,/ 2층 일부(가칭 204호) (좌동/ 제일빌딩),20210815
7627,C10,부산광역시교육청,해운대구,교습소,7943,이진국어교습소,20050726,20050728,개원,,,18,9.0,입시.검정 및 보습,보통교과,고등국어,보습,,Y,N,612725,부산광역시 해운대구 마린시티3로 1,선프라자 305호 (우동),20210604
7628,C10,부산광역시교육청,해운대구,교습소,7306,이진섭수학교습소,20050321,20050321,개원,,,18,9.0,입시.검정 및 보습,보통교과,중등수학,보습,,Y,N,612811,부산광역시 해운대구 수영강변대로 504,/ 센텀빌딩 4층 (반여2동),20210604
7629,C10,부산광역시교육청,해운대구,교습소,8700,이투잉글리쉬영어전문교습소,20060306,20060306,개원,,,20,4.0,입시.검정 및 보습,보통교과,초등영어,보습,,Y,N,612852,부산광역시 해운대구 좌동순환로 78,건우빌딩 4층일부 (좌동),20210604
