,ATPT_OFCDC_SC_CODE,ATPT_OFCDC_SC_NM,ADMST_ZONE_NM,ACA_INSTI_SC_NM,ACA_ASNUM,ACA_NM,ESTBL_YMD,REG_YMD,REG_STTUS_NM,CAA_BEGIN_YMD,CAA_END_YMD,TOFOR_SMTOT,DTM_RCPTN_ABLTY_NMPR_SMTOT,REALM_SC_NM,LE_ORD_NM,LE_CRSE_LIST_NM,LE_CRSE_NM,PSNBY_THCC_CNTNT,THCC_OTHBC_YN,BRHS_ACA_YN,FA_RDNZC,FA_RDNMA,FA_RDNDA,LOAD_DTM
3541,N10,충청남도교육청,천안시,학원,598,탑씨크리트학원,20020926,20020918,개원,,,560,165.0,입시.검정 및 보습,보통교과,입시/,입시,,Y,N,331982,충청남도 천안시 서북구 검은들3길 58 ,6층(불당동),20210905
3542,N10,충청남도교육청,천안시,학원,3000014664,탑클래스어학원,20201218,20201218,개원,,,60,12.0,국제화,외국어,실용외국어(유아/초·중·고)/,실용외국어(유아/초·중·고),,Y,N,31103,충청남도 천안시 서북구 봉정로 374,/ 302호 (두정동/ 창성빌딩),20210613
3543,N10,충청남도교육청,천안시,학원,2010,탑클래스학원,20050303,20050303,개원,,,250,50.0,입시.검정 및 보습,보통교과,입시/,입시,,Y,N,331961,충청남도 천안시 서북구 두정중11길 14, A동 401호(두정동 한길프라자),20210613
3544,N10,충청남도교육청,천안시,학원,3000014745,탑패스학원,20210315,20210315,개원,,,300,50.0,입시.검정 및 보습,보통교과,,입시,,Y,N,31125,충청남도 천안시 동남구 충절로 51,/ 2층 (신부동/ 호암빌딩),20210613
3545,N10,충청남도교육청,천안시,학원,3000011032,탑플러스입시전문학원,20121204,20121204,개원,,,90,30.0,입시.검정 및 보습,보통교과,입시/,입시,,Y,N,331955,충청남도 천안시 서북구 월봉4로 88-6,(쌍용동/월봉종합상가 B동),20210613
3546,N10,충청남도교육청,천안시,학원,3000011734,테스크잉글리쉬어학원,20140818,20140718,개원,,,300,80.0,국제화,외국어,실용외국어(유아/초·중·고)/,실용외국어(유아/초·중·고),,Y,N,31163,충청남도 천안시 서북구 검은들3길 29,/ 801/ 901호 (불당동/ 골든타워),20210613
3547,N10,충청남도교육청,천안시,학원,4378,테스트유학원,20081229,20081223,개원,,,130,26.0,입시.검정 및 보습,보통교과,입시/,입시,,Y,N,31158,충청남도 천안시 서북구 백석4길 38,/ 401호 (백석동/ 세왕빌딩),20210613
3548,N10,충청남도교육청,천안시,학원,3000013440,테이크어학원,20180219,20180219,개원,,,120,20.0,국제화,외국어,실용외국어(유아/초·중·고)/,실용외국어(유아/초·중·고),,Y,N,31098,충청남도 천안시 서북구 한들3로 36-24,/ 202호 (백석동),20210613
3549,N10,충청남도교육청,천안시,학원,3000014323,토마스어학원,20191217,20191217,개원,,,250,50.0,국제화,외국어,,실용외국어(유아/초·중·고),,Y,N,31168,충청남도 천안시 서북구 공원로 205,/ 214호 일부 (불당동),20210613
3550,N10,충청남도교육청,천안시,학원,3000011512,토마스영어학원,20140103,20140103,개원,,,222,37.0,입시.검정 및 보습,보통교과,입시/,입시,,Y,N,31163,충청남도 천안시 서북구 불당17길 23,/ 205호/ 206호 (불당동/ 크리스탈프라자),20210613
