법정동명,학원명,계열명,정원합계,주소,학원ID
전라남도 순천시,예쁜손피아노학원,예능(대),24,전라남도 순천시 삼산로 135-4,81038
전라남도 순천시,예술의전당미술학원,예능(대),70,전라남도 순천시 도장안길 38,81039
전라남도 순천시,예술피아노학원,예능(대),46,전라남도 순천시 연향1로 55,81040
전라남도 순천시,예스음악학원,예능(대),65,전라남도 순천시 해룡면 좌야로 135,81041
전라남도 순천시,예일음악학원,예능(대),90,전라남도 순천시 왕지5길 34,81042
전라남도 순천시,오아시스미용학원,직업기술,350,전라남도 순천시 하대석길 61,81043
전라남도 순천시,오천EPI학원,입시.검정 및 보습,50,전라남도 순천시 순천만정원로 86,81044
전라남도 순천시,오천보스톤음악학원,예능(대),62,전라남도 순천시 오천6길 24,81045
전라남도 순천시,오투미술학원,예능(대),250,전라남도 순천시 중앙로 58,81046
전라남도 순천시,오피니어수학과학영재학원,입시.검정 및 보습,42,전라남도 순천시 조례못등1길 3-3,81047
전라남도 순천시,올림피아드스터디학원,입시.검정 및 보습,18,전라남도 순천시 연향번영길 102,81048
전라남도 순천시,와이비엠어학원,국제화,24,전라남도 순천시 해룡면 기적의도서관길 90,81049
전라남도 순천시,와이비엠영어수학학원,입시.검정 및 보습,154,전라남도 순천시 해룡면 매안5길 15-25,81050
전라남도 순천시,왕운리틀팍스어학원,종합(대),70,전라남도 순천시 왕지5길 34,81051
전라남도 순천시,왕자웅변보습학원,입시.검정 및 보습,30,전라남도 순천시 대석1길 4-33,81052
전라남도 순천시,왕지해법학원,입시.검정 및 보습,70,전라남도 순천시 왕궁길 90,81053
전라남도 순천시,우리들음악학원,예능(대),20,전라남도 순천시 중앙초등길 107,81054
전라남도 순천시,우리학원,입시.검정 및 보습,70,전라남도 순천시 비봉길 86,81055
전라남도 순천시,웅진북클럽학습센터풍덕학원,입시.검정 및 보습,140,전라남도 순천시 순천만정원로 86,81056
전라남도 순천시,웅진씽크빅학습센터신대학원,입시.검정 및 보습,120,전라남도 순천시 해룡면 향매로 69,81057
전라남도 순천시,워너비영어학원,국제화,8,전라남도 순천시 해룡면 매안5길 15-19,81058
전라남도 순천시,원투학원,입시.검정 및 보습,90,전라남도 순천시 해룡면 조례못등길 100,81059
전라남도 순천시,월드영어학원,국제화,16,전라남도 순천시 해룡면 조례못등길 136,81060
전라남도 순천시,웨이컵영어전문학원,국제화,20,전라남도 순천시 해룡면 장선배기길 141,81061
전라남도 순천시,위너컴퓨터학원,기타(대),160,전라남도 순천시 연향번영1길 3,81062
전라남도 순천시,위드클래스학원,입시.검정 및 보습,45,전라남도 순천시 해룡면 매안5길 15-19,81063
전라남도 순천시,윈탑(WinTop)독서실,독서실,32,전라남도 순천시 연향번영3길 12-20,81064
전라남도 순천시,윌수학학원,입시.검정 및 보습,90,전라남도 순천시 감사터길 45,81065
전라남도 순천시,유&박수학학원,입시.검정 및 보습,12,전라남도 순천시 해룡면 매안3길 25,81066
전라남도 순천시,유노실용음악학원,예능(대),70,전라남도 순천시 해룡면 신대3길 2,81067
전라남도 순천시,유레카&한빛학원,입시.검정 및 보습,51,전라남도 순천시 연향1로 62,81068
전라남도 순천시,유아이학원,입시.검정 및 보습,80,전라남도 순천시 석현길 63,81069
전라남도 순천시,유일한수학학원,종합(대),210,전라남도 순천시 해룡면 신대3길 20,81070
전라남도 순천시,윤선생Igse조례남학원,입시.검정 및 보습,300,전라남도 순천시 조례1길 21,81071
전라남도 순천시,윤선생영어숲신대학원,국제화,91,전라남도 순천시 해룡면 매안3길 27,81072
전라남도 순천시,윤선생영어숲조례동학원,국제화,100,전라남도 순천시 왕궁길 84,81073
전라남도 순천시,윤선생영어숲조례북학원,국제화,135,전라남도 순천시 신월큰길 46,81074
전라남도 순천시,윤선생영어연향학원,국제화,106,전라남도 순천시 도장길 40,81075
전라남도 순천시,윤선생우리집앞영어교실대석학원,입시.검정 및 보습,60,전라남도 순천시 기적의도서관2길 35,81076
전라남도 순천시,윤정화피아노학원,예능(대),54,전라남도 순천시 연향1로 55,81077
전라남도 순천시,윤피아노음악학원,예능(대),113,전라남도 순천시 순천만정원로 86,81078
전라남도 순천시,율산독서실,독서실,175,전라남도 순천시 도장길 36,81079
전라남도 순천시,으뜸독서실,독서실,109,전라남도 순천시 조례못등길 16,81080
전라남도 순천시,은빛피아노학원,예능(대),84,전라남도 순천시 별량면 별량길 60,81081
전라남도 순천시,은하독서실,독서실,200,전라남도 순천시 대석4길 29,81082
전라남도 순천시,이레수학전문학원,입시.검정 및 보습,15,전라남도 순천시 왕지5길 34,81083
전라남도 순천시,이룸음악학원,예능(대),40,전라남도 순천시 조례1길 9,81084
전라남도 순천시,이샘학원,국제화,11,전라남도 순천시 백연길 88,81085
전라남도 순천시,이수피아노학원,예능(대),80,전라남도 순천시 이수로 224-29,81086
전라남도 순천시,이아이이금당어학원,국제화,36,전라남도 순천시 백연길 101,81087
전라남도 순천시,이아이이신대어학원,국제화,40,전라남도 순천시 해룡면 향매로 75,81088
전라남도 순천시,이아이이오천어학원,국제화,30,전라남도 순천시 오천6길 24,81089
전라남도 순천시,이앤에스신대학원,입시.검정 및 보습,120,전라남도 순천시 해룡면 신대3길 2,81090
전라남도 순천시,이앤에스학원,입시.검정 및 보습,120,전라남도 순천시 왕궁길 31,81091
전라남도 순천시,이엔엠E&M학원,입시.검정 및 보습,30,전라남도 순천시 봉화1길 123,81092
전라남도 순천시,이엘영어학원,국제화,104,전라남도 순천시 안산길 20,81093
전라남도 순천시,이지해법영어학원,입시.검정 및 보습,40,전라남도 순천시 서문로 21-2,81094
전라남도 순천시,이평화댄스스포츠학원,기예(대),60,전라남도 순천시 왕궁길 25,81095
전라남도 순천시,이헌수학입시학원,입시.검정 및 보습,20,전라남도 순천시 왕궁길 43,81096
전라남도 순천시,이화스터디독서실,독서실,72,전라남도 순천시 연향번영3길 8-18,81097
전라남도 순천시,이화피아노학원,예능(대),54,전라남도 순천시 서문로 8,81098
전라남도 순천시,인서울학원,입시.검정 및 보습,90,전라남도 순천시 삼산로 103-11,81099
전라남도 순천시,인트로만화미술학원,종합(대),300,전라남도 순천시 연향상가5길 17,81100
전라남도 순천시,일등급국어논술학원,입시.검정 및 보습,48,전라남도 순천시 신월큰길 26,81101
전라남도 순천시,일취월장독서실,독서실,72,전라남도 순천시 우석로 197,81102
전라남도 순천시,잉글리쉬무무신흥학원,국제화,295,전라남도 순천시 조례못등1길 3-15,81103
전라남도 순천시,잉글리쉬무무오천학원,입시.검정 및 보습,120,전라남도 순천시 순천만정원로 86,81104
전라남도 순천시,잉글리쉬무무왕지영어학원,국제화,50,전라남도 순천시 연동남길 39,81105
전라남도 순천시,자기주도멘토학원,입시.검정 및 보습,105,전라남도 순천시 하대석길 48,81106
전라남도 순천시,자연수학학원,입시.검정 및 보습,49,전라남도 순천시 해룡면 매안3길 29,81107
전라남도 순천시,장명로대주학원,입시.검정 및 보습,110,전라남도 순천시 장명3길 13,81108
전라남도 순천시,장암한문서예학원,기타(대),25,전라남도 순천시 연향2로 55,81109
전라남도 순천시,장혜정음악학원,예능(대),130,전라남도 순천시 연동남2길 15,81110
전라남도 순천시,쟁이드럼학원,예능(대),90,전라남도 순천시 해룡면 매안로 157,81111
전라남도 순천시,전남간호학원,직업기술,30,전라남도 순천시 이수로 49,81112
전라남도 순천시,정상독서실,독서실,78,전라남도 순천시 율산공원길 30-1,81113
전라남도 순천시,정상학원,종합(대),95,전라남도 순천시 왕궁1길 29,81114
전라남도 순천시,제니퍼니영어학원,국제화,48,전라남도 순천시 해룡면 장선배기길 284,81115
전라남도 순천시,제레미중고등영어학원,입시.검정 및 보습,144,전라남도 순천시 해룡면 향매로 140,81116
전라남도 순천시,조이댄스플러그인실용음악학원,기예(대),200,전라남도 순천시 중앙로 105,81117
전라남도 순천시,조이스감성미술학원,예능(대),100,전라남도 순천시 순천만정원로 86,81118
전라남도 순천시,주앤정학원,입시.검정 및 보습,252,전라남도 순천시 해룡면 매안로 157,81119
전라남도 순천시,중앙무용학원,예능(대),80,전라남도 순천시 오천6길 24,81120
전라남도 순천시,중흥미술학원,예능(대),120,전라남도 순천시 장선배기길 105,81121
전라남도 순천시,쥴리어드피아노학원,예능(대),80,전라남도 순천시 낙안면 삼일로 13,81122
전라남도 순천시,지니어스수학학원,입시.검정 및 보습,120,전라남도 순천시 팔마2길 82,81123
전라남도 순천시,지명음악학원,예능(대),99,전라남도 순천시 연동남길 29,81124
전라남도 순천시,지앤비두드림영.수전문학원,종합(대),108,전라남도 순천시 해룡면 좌야로 135,81125
전라남도 순천시,진명자동차정비중장비학원,직업기술,330,전라남도 순천시 해룡면 복성리,81126
전라남도 순천시,참된수학학원,입시.검정 및 보습,44,전라남도 순천시 봉화2길 106,81127
전라남도 순천시,참수학학원,입시.검정 및 보습,128,전라남도 순천시 삼산로 92-22,81128
전라남도 순천시,참조은간호학원,직업기술,120,전라남도 순천시 이수로 304,81129
전라남도 순천시,채움학원,입시.검정 및 보습,60,전라남도 순천시 해룡면 조례못등길 95,81130
전라남도 순천시,천하제일학원,입시.검정 및 보습,60,전라남도 순천시 북정2길 6,81131
전라남도 순천시,초석바둑학원,기타(대),140,전라남도 순천시 비봉길 86,81132
전라남도 순천시,최영진신은정학원,입시.검정 및 보습,50,전라남도 순천시 삼산로 101,81133
전라남도 순천시,카이로스수학학원,입시.검정 및 보습,16,전라남도 순천시 연향번영길 94,81134
전라남도 순천시,캐드넷컴퓨터학원,기타(대),168,전라남도 순천시 신월큰길 37,81135
전라남도 순천시,케이에듀812순천학원,입시.검정 및 보습,370,전라남도 순천시 왕지1길 19,81136
전라남도 순천시,코리아퀼트순천학원,직업기술,70,전라남도 순천시 왕지5길 9-9,81137
전라남도 순천시,쿠킹아카데미학원,직업기술,120,전라남도 순천시 해룡면 매안3길 19,81138
전라남도 순천시,퀘스트아카데미학원,국제화,50,전라남도 순천시 덕연로 47,81139
전라남도 순천시,클라라슈만음악학원,예능(대),36,전라남도 순천시 팔마1길 25,81140
전라남도 순천시,클라르피아노학원,예능(대),24,전라남도 순천시 봉화1길 115,81141
전라남도 순천시,클래식피아노음악학원,예능(대),50,전라남도 순천시 조례연동길 5,81142
전라남도 순천시,클림트미술학원,예능(대),210,전라남도 순천시 팔마1길 12,81143
전라남도 순천시,타임스타음악학원,예능(대),100,전라남도 순천시 서면 배들이길 20,81144
전라남도 순천시,탑독서실,독서실,156,전라남도 순천시 왕궁1길 29,81145
전라남도 순천시,토피아어학원,종합(대),54,전라남도 순천시 왕지5길 4,81146
전라남도 순천시,트라이앵고에듀케이션(TRIANGO Education)어학원,국제화,42,전라남도 순천시 업동1길 40,81147
