유흥업소ID,법정동코드,사업장명,구분명
7569,48250,가인노래주점,비어(바)살롱
7570,48250,여대생노래주점,룸살롱
7571,48250,크리스탈노래주점,룸살롱
7572,48250,썬노래주점,비어(바)살롱
7573,48250,폭포수노래주점,비어(바)살롱
7574,48250,백악관노래주점,룸살롱
7575,48250,아바1(ABBA1),비어(바)살롱
7576,48250,쇼킹노래주점,비어(바)살롱
7577,48250,1.2.3클럽,비어(바)살롱
7578,48250,대성노래주점,비어(바)살롱
7579,48250,캡틴노래주점,비어(바)살롱
7580,48250,리베라노래주점,비어(바)살롱
7581,48250,무쏘코너주점,비어(바)살롱
7582,48250,에이스노래주점,비어(바)살롱
7583,48250,요새노래주점,비어(바)살롱
7584,48250,아우디노래주점,카바레
7585,48250,짱노래마당,비어(바)살롱
7586,48250,사랑해노래주점,룸살롱
7587,48250,파라곤노래주점,룸살롱
7588,48250,첫사랑노래주점,비어(바)살롱
7589,48250,베트남 노래주점,카바레
7590,48250,놀자369퓨전주점,룸살롱
7591,48250,향수노래주점,비어(바)살롱
7592,48250,아우라룸주점,룸살롱
7593,48250,선희노래주점,비어(바)살롱
7594,48250,디올바,간이주점
7595,48250,땡큐 노래하는 소주방,룸살롱
7596,48250,소풍노래주점,노래클럽
7597,48250,주트노래주점,룸살롱
7598,48250,로빈,룸살롱
7599,48250,락휴노래타운,간이주점
7600,48250,버지니아 노래주점,비어(바)살롱
7601,48250,넘버파이브,룸살롱
7602,48250,디(D)노래주점,기타
7603,48250,7080라이브콘서트,기타
7604,48250,띵가띵가,기타
7605,48250,월드노래주점,룸살롱
7606,48250,신라코너주점,간이주점
7607,48250,헤라노래방,룸살롱
7608,48250,나비룸,룸살롱
7609,48250,에로스노래주점,룸살롱
7610,48250,대가,비어(바)살롱
7611,48250,7080라이브마인,카바레
7612,48250,아우디노래주점,비어(바)살롱
7613,48250,백궁,룸살롱
7614,48250,금강산노래주점,룸살롱
7615,48250,노래를찾는사람들,비어(바)살롱
7616,48250,숙희노래주점,비어(바)살롱
7617,48250,별가요주점,비어(바)살롱
7618,48250,천지노래방,비어(바)살롱
7619,48250,란제리,룸살롱
7620,48250,멜론뮤직클럽,비어(바)살롱
7621,48250,꿀단지 노래주점,룸살롱
7622,48250,무지개노래방,비어(바)살롱
7623,48250,키스(Kiss),비어(바)살롱
7624,48250,뉴페이스코너타운,고고(디스코)클럽
7625,48250,장미영상주점,비어(바)살롱
7626,48250,파라오노래주점,비어(바)살롱
7627,48250,세일세일퓨전노래타운,비어(바)살롱
7628,48250,에이앤투노래주점,룸살롱
7629,48250,러브러브노래방,비어(바)살롱
7630,48250,신라궁노래주점,룸살롱
7631,48250,황제노래주점,비어(바)살롱
7632,48250,파라다이스코너주점,비어(바)살롱
7633,48250,파랑새,비어(바)살롱
7634,48250,몽블랑 노래주점,비어(바)살롱
7635,48250,구피노래주점,룸살롱
7636,48250,청하노래주점,룸살롱
7637,48250,클래스메이트,간이주점
7638,48250,강남스타일,룸살롱
7639,48250,오색노래주점,룸살롱
7640,48250,펄,룸살롱
7641,48250,대궁룸노래주점,비어(바)살롱
7642,48250,장미노래주점,룸살롱
7643,48250,나비노래주점,룸살롱
7644,48250,마닐라,스텐드바
7645,48250,물천지,비어(바)살롱
7646,48250,국빈노래주점,비어(바)살롱
7647,48250,락휴 노래타운 김해인제대점,노래클럽
7648,48250,스카이(SKY),기타
7649,48250,랄린 클럽,고고(디스코)클럽
7650,48250,엔젤노래주점,비어(바)살롱
7651,48250,썬노래주점,룸살롱
7652,48250,등대노래주점,룸살롱
7653,48250,북치고장구치고퓨전노래주점,기타
7654,48250,라희,룸살롱
7655,48250,빠샤노래주점,비어(바)살롱
7656,48250,찐7080라이브,스텐드바
7657,48250,메론노래광장,비어(바)살롱
7658,48250,준코뮤직타운김해인제대2,간이주점
7659,48250,1박2일노래주점,룸살롱
7660,48250,놀이터,룸살롱
7661,48250,로또노래주점,비어(바)살롱
7662,48250,은성비지니스룸,비어(바)살롱
7663,48250,힐튼노래주점,비어(바)살롱
7664,48250,해원노래주점,비어(바)살롱
7665,48250,조은날노래주점,비어(바)살롱
7666,48250,퀸카노래주점,비어(바)살롱
7667,48250,친구7090,룸살롱
7668,48250,삼팔노래주점,룸살롱
7669,48250,더락노래타운,비어(바)살롱
7670,48250,삼팔2,룸살롱
7671,48250,픽시뮤직타운,기타
7672,48250,노찾사패밀리노래타운,비어(바)살롱
7673,48250,봉황대코너주점,노래클럽
7674,48250,휴라이브,룸살롱
7675,48250,야화촌노래주점,비어(바)살롱
7676,48250,탈렌트노래주점,기타
7677,48250,스카이7080,기타
7678,48250,별궁노래주점,비어(바)살롱
7679,48250,콩코드,카바레
7680,48250,불의요정,룸살롱
7681,48250,금문교노래주점,룸살롱
7682,48250,석림노래주점,비어(바)살롱
7683,48250,지바고싸롱,비어(바)살롱
7684,48250,아리랑,카바레
7685,48250,꽃노래주점,룸살롱
7686,48250,팡팡노래주점,룸살롱
7687,48250,오션노래자랑,비어(바)살롱
7688,48250,홍현노래타운,비어(바)살롱
7689,48250,헤라노래주점,비어(바)살롱
7690,48250,리치노래주점,룸살롱
7691,48250,티엔누(TIEN NU)노래주점,비어(바)살롱
7692,48250,월드프라자,룸살롱
7693,48250,여자친구,룸살롱
7694,48250,지오(G.0),비어(바)살롱
7695,48250,라이브스토리,노래클럽
7696,48250,만세노래주점,노래클럽
7697,48250,유라시아주점,간이주점
7698,48250,올드팝스7080,기타
7699,48250,더스타타이클럽(THE STAR THAI CLUB),기타
7700,48250,빵빠레 투,간이주점
7701,48250,할리우드,기타
7702,48250,채팅노래주점,비어(바)살롱
7703,48250,세시봉7080라이브,노래클럽
7704,48250,해운대룸,기타
7705,48250,코끼리 코너주점,기타
7706,48250,루비노래주점,비어(바)살롱
7707,48250,소풍노래주점,룸살롱
7708,48250,헤라노래주점,카바레
7709,48250,골드노래하는광장,룸살롱
7710,48250,노랑나비,비어(바)살롱
7711,48250,뉴파크노래주점,비어(바)살롱
7712,48250,엠(M)가라오케,노래클럽
7713,48250,신세계노래주점,비어(바)살롱
7714,48250,하와이룸,룸살롱
7715,48250,루루노래주점,비어(바)살롱
7716,48250,비타민노래주점,룸살롱
7717,48250,슈퍼맨노래주점,비어(바)살롱
7718,48250,보물섬,룸살롱
7719,48250,소리샘노래주점,룸살롱
7720,48250,고릴라노래주점,룸살롱
7721,48250,팡팡,룸살롱
7722,48250,보라카이,노래클럽
7723,48250,미소노래주점,룸살롱
7724,48250,홀릭클럽주점,간이주점
7725,48250,올인노래주점,비어(바)살롱
7726,48250,포차노래타운,비어(바)살롱
7727,48250,첼로노래주점,비어(바)살롱
7728,48250,가고파,기타
7729,48250,춘향이노래주점,비어(바)살롱
7730,48250,천지노래주점,비어(바)살롱
7731,48250,뮤즈노래타운1,비어(바)살롱
7732,48250,미인천국노래주점,룸살롱
7733,48250,뮤즈노래타운3,비어(바)살롱
7734,48250,산딸기,룸살롱
7735,48250,와요노래주점,룸살롱
7736,48250,지중해코너주점,스텐드바
7737,48250,도깨비,비어(바)살롱
7738,48250,지리산노래주점,룸살롱
7739,48250,비틀즈퓨전,간이주점
7740,48250,노래에빠진사람들,룸살롱
7741,48250,탤런트코너주점,스텐드바
7742,48250,응답하라노래주점,룸살롱
7743,48250,하와이노래주점,룸살롱
7744,48250,응답하라 7080,기타
7745,48250,오빠빠24시노래주점,비어(바)살롱
7746,48250,워커힐노래주점,비어(바)살롱
7747,48250,빙빙노래방,룸살롱
7748,48250,펀노래주점,비어(바)살롱
7749,48250,해운대,비어(바)살롱
7750,48250,색연필노래주점,기타
7751,48250,반타작룸비지니스,룸살롱
7752,48250,로즈노래주점,룸살롱
7753,48250,장유영상주점,비어(바)살롱
7754,48250,숙희노래주점,비어(바)살롱
7755,48250,블랙홀노래주점,비어(바)살롱
7756,48250,비타민뮤직타운,비어(바)살롱
7757,48250,왕자노래주점,룸살롱
7758,48250,신데렐라룸노래주점,비어(바)살롱
7759,48250,달라(Dalla)뮤직타운,비어(바)살롱
7760,48250,장유폭포가라오케,기타
7761,48250,썸,룸살롱
7762,48250,블루문,비어(바)살롱
7763,48250,꽃물노래방,룸살롱
7764,48250,진달래,룸살롱
7765,48250,스타킹룸,비어(바)살롱
7766,48250,빨대노래주점,비어(바)살롱
7767,48250,싱글벙글,룸살롱
7768,48250,뉴쇼노래주점,비어(바)살롱
7769,48250,아우디,비어(바)살롱
7770,48250,비너스,룸살롱
7771,48250,엔조이노래주점,비어(바)살롱
7772,48250,여비서,룸살롱
7773,48250,황제,룸살롱
7774,48250,바덴바덴가라오케,기타
7775,48250,퀸노래방,비어(바)살롱
7776,48250,양지카페주점,스텐드바
7777,48250,고구려,룸살롱
7778,48250,라온비지니스클럽,룸살롱
7779,48250,앵두미인룸,룸살롱
7780,48250,서민노래주점,룸살롱
7781,48250,VIP,노래클럽
7782,48250,비즈니스벤츠,비어(바)살롱
7783,48250,베테랑노래주점,룸살롱
7784,48250,영빈노래주점,비어(바)살롱
7785,48250,첫사랑노래주점,룸살롱
7786,48250,블루,간이주점
7787,48250,바이킹노래주점,기타
7788,48250,1박2일,룸살롱
7789,48250,짱노래주점,룸살롱
7790,48250,만경노래주점,룸살롱
7791,48250,미성가라오케,비어(바)살롱
7792,48250,캣츠바,비어(바)살롱
7793,48250,초이스노래영상주점,룸살롱
7794,48250,수노래주점,룸살롱
7795,48250,명성노래주점,비어(바)살롱
7796,48250,청남대노래주점,룸살롱
7797,48250,신세계,룸살롱
7798,48250,올림픽노래주점,룸살롱
7799,48250,퍼스트,룸살롱
7800,48250,하롱베이,룸살롱
7801,48250,섹시걸,룸살롱
7802,48250,오렌지뮤직존,룸살롱
7803,48250,청춘노래주점,룸살롱
7804,48250,웰빙노래타운,간이주점
7805,48250,천문대코너주점,스텐드바
7806,48250,천둥노래주점,비어(바)살롱
7807,48250,수노래주점,룸살롱
7808,48250,백두산노래주점,룸살롱
7809,48250,백프로노래주점,룸살롱
7810,48250,사이다퓨전노래타운,노래클럽
7811,48250,사이다퓨전노래광장,노래클럽
7812,48250,비궁,노래클럽
7813,48250,킹아더노래광장,룸살롱
7814,48250,선&영,룸살롱
7815,48250,미녀와야수노래주점,룸살롱
7816,48250,가비노래주점,노래클럽
7817,48250,신라,룸살롱
7818,48250,해운대노래주점,비어(바)살롱
7819,48250,편정원뽕짝생음악주점,기타
7820,48250,마이러브아시아(My Love Asia)가라오케,비어(바)살롱
7821,48250,엔돌핀,기타
7822,48250,궁전,룸살롱
7823,48250,369주점,룸살롱
7824,48250,센텀노래주점,룸살롱
7825,48250,오예뮤직타운,노래클럽
7826,48250,Y,노래클럽
7827,48250,팬더노래타운,룸살롱
7828,48250,스미스노래주점,룸살롱
7829,48250,이쁜이노래주점,노래클럽
7830,48250,콘서트7080,노래클럽
7831,48250,뉴팡퓨전노래주점,노래클럽
7832,48250,아모르룸주점,노래클럽
7833,48250,슈퍼스타 퓨전노래타운,노래클럽
7834,48250,베드락클럽,노래클럽
7835,48250,아가씨,노래클럽
7836,48250,샤넬,룸살롱
7837,48250,월드컵코너주점,스텐드바
7838,48250,칸노래주점,룸살롱
7839,48250,금보노래주점,비어(바)살롱
7840,48250,비엠더블유(BMW),비어(바)살롱
7841,48250,황후,룸살롱
7842,48250,청미노래주점,룸살롱
7843,48250,벤츠노래주점,룸살롱
7844,48250,태진아송,비어(바)살롱
7845,48250,인제마돈나퓨전노래주점,비어(바)살롱
7846,48250,송대관정,비어(바)살롱
7847,48250,비타민노래주점,비어(바)살롱
7848,48250,벤츠노래주점,비어(바)살롱
7849,48250,어우동미인관,룸살롱
7850,48250,가희주점,비어(바)살롱
7851,48250,엘에이(LA),룸살롱
7852,48250,로마,룸살롱
7853,48250,명성노래주점,룸살롱
7854,48250,황금어장노래주점,비어(바)살롱
7855,48250,춘화도,룸살롱
7856,48250,보스노래주점,비어(바)살롱
7857,48250,앵두노래주점,룸살롱
7858,48250,묵찌빠퓨전노래주점,노래클럽
7859,48250,여대생,노래클럽
7860,48250,초빈노래주점,비어(바)살롱
7861,48250,뉴얼짱노래주점,룸살롱
7862,48250,자전거,노래클럽
7863,48250,달맞이노래주점,룸살롱
7864,48250,비엠더블유라이브클럽(BMW라이브클럽),간이주점
7865,48250,바다노래주점,기타
7866,48250,풀고노래주점,기타
7867,48250,놀자369,기타
7868,48250,비서실,룸살롱
7869,48250,망고,룸살롱
7870,48250,나이스코너주점,스텐드바
7871,48250,장희빈노래주점,룸살롱
7872,48250,오렌지,룸살롱
7873,48250,부원노래주점,룸살롱
7874,48250,투헤븐노래주점,룸살롱
7875,48840,삼색가요방,룸살롱
7876,48840,테마,룸살롱
7877,48840,별궁,룸살롱
7878,48840,카사노바,룸살롱
7879,48840,남해 Season,기타
7880,48840,남강,룸살롱
7881,48840,유토피아,기타
7882,48840,설화,룸살롱
7883,48840,보스,룸살롱
7884,48840,에로스,카바레
7885,48840,미조유흥주점,룸살롱
7886,48840,신바람가요방,카바레
7887,48840,파라오,룸살롱
7888,48840,종노주점,룸살롱
7889,48840,베테랑,룸살롱
7890,48840,앗싸가요방,카바레
7891,48840,흑진주,기타
7892,48840,초원,룸살롱
7893,48840,술도가가요주점,기타
7894,48840,영심이가요주점,카바레
7895,48840,캔브라,룸살롱
7896,48840,그린유흥주점,룸살롱
7897,48840,남해스포츠파크호텔 닉스,룸살롱
7898,48840,두리가요주점,룸살롱
7899,48840,평화유흥주점,룸살롱
7900,48840,초이스가요방,룸살롱
7901,48840,금도깨비,카바레
7902,48840,벤츠유흥주점,룸살롱
7903,48840,디스가요주점,기타
7904,48840,위너스,룸살롱
7905,48840,에이스,룸살롱
7906,48840,샤넬,룸살롱
7907,48840,파트너비지니스클럽,룸살롱
7908,48840,스타가요방,룸살롱
7909,48840,남해나이트클럽,고고(디스코)클럽
7910,48840,가고파노래팡팡주점,기타
7911,48840,아도니스가요주점,기타
7912,48840,화전가요방,룸살롱
7913,48840,어울림유흥주점,기타
7914,48270,만남,간이주점
7915,48270,기린,기타
7916,48270,건배 노래주점,간이주점
7917,48270,애플노래주점,룸살롱
7918,48270,건화,룸살롱
7919,48270,엔돌핀,기타
7920,48270,귀빈노래주점,룸살롱
7921,48270,완투쓰리노래주점,기타
7922,48270,황제 노래주점,룸살롱
7923,48270,21 세기,기타
7924,48270,통일 노래주점,룸살롱
7925,48270,도깨비,기타
7926,48270,양귀비,기타
7927,48270,삼천궁여,기타
7928,48270,노다지,룸살롱
7929,48270,무아,룸살롱
7930,48270,화몽,룸살롱
7931,48270,투투노래주점,기타
7932,48270,2대1노래방,룸살롱
7933,48270,킹카노래주점,간이주점
7934,48270,황후노래주점,룸살롱
7935,48270,비트,룸살롱
7936,48270,해피플러스노래주점,기타
7937,48270,꽃가마,기타
7938,48270,야화,기타
7939,48270,골든벨,기타
7940,48270,또오래,룸살롱
7941,48270,칼라,카바레
7942,48270,카네기,기타
7943,48270,별천지,기타
7944,48270,카사노바,기타
7945,48270,까막수룸 노래주점,기타
7946,48270,황진이,기타
7947,48270,한오백년,기타
7948,48270,파라오주점,기타
7949,48270,도레미,기타
7950,48270,발렌타인,간이주점
7951,48270,다와라 노래주점,기타
7952,48270,대성노래주점,기타
7953,48270,엔젤클럽,기타
7954,48270,매.난.국.죽,기타
7955,48270,월빙,기타
7956,48270,텍사스,기타
7957,48270,따라도 노래주점,기타
7958,48270,브이아이피(VIP)테마노래주점,룸살롱
7959,48270,글로리아,기타
7960,48270,연심,룸살롱
7961,48270,춘향이,룸살롱
7962,48270,뉴발로만,기타
7963,48270,호박 노래주점,룸살롱
7964,48270,쉐인가라오케,간이주점
7965,48270,상하이,간이주점
7966,48270,스카이노래주점,기타
7967,48270,화랑노래주점,기타
7968,48270,도화노래주점,간이주점
7969,48270,모란,기타
7970,48270,삥바리노래주점,기타
7971,48270,블루,룸살롱
7972,48270,초연,기타
7973,48270,이브로 노래주점,기타
7974,48270,코리아,기타
7975,48270,궁 노래주점,기타
7976,48270,이화,기타
7977,48270,벤즈,기타
7978,48270,제니스,기타
7979,48270,화랑노래주점,기타
7980,48270,더블유,룸살롱
7981,48270,퀸,기타
