,역번호,역사명,노선번호,노선명,환승역구분,환승노선번호,환승노선명,역위도,역경도,주소,시도코드,시군구코드,법정동코드,환승노선개수
649,2625,광흥창,S1106,서울 도시철도 6호선,일반역,,,37.54746977,126.9318177,서울특별시 마포구,11,11140,1144000000,0
650,2626,대흥,S1106,서울 도시철도 6호선,일반역,,,37.54766489,126.9422206,서울특별시 마포구,11,11140,1144000000,0
651,2627,공덕,S1106,서울 도시철도 6호선,환승역,S1105+I4107+I2801,서울 도시철도 5호선+경의중앙선+공항선,37.54354807,126.9518977,서울특별시 마포구,11,11140,1144000000,3
652,2628,효창공원앞,S1106,서울 도시철도 6호선,환승역,I4107,경의중앙선,37.539542,126.961371,서울특별시 용산구,11,11030,1117000000,1
653,2629,삼각지,S1106,서울 도시철도 6호선,환승역,S1104,서울 도시철도 4호선,37.53471155,126.9733777,서울특별시 용산구,11,11030,1117000000,1
654,263,호구포역,K2015,수인선,일반역,,,37.401622,126.708682,인천광역시 남동구,23,23050,2820000000,0
655,2630,녹사평,S1106,서울 도시철도 6호선,일반역,,,37.53464201,126.9867518,서울특별시 용산구,11,11030,1117000000,0
656,2631,이태원,S1106,서울 도시철도 6호선,일반역,,,37.53449861,126.994038,서울특별시 용산구,11,11030,1117000000,0
657,2632,한강진,S1106,서울 도시철도 6호선,일반역,,,37.53974445,127.0014826,서울특별시 용산구,11,11030,1117000000,0
658,2633,버티고개,S1106,서울 도시철도 6호선,일반역,,,37.54806951,127.0066086,서울특별시 중구,11,11020,1114000000,0
659,2634,약수,S1106,서울 도시철도 6호선,환승역,S1103,서울 도시철도 3호선,37.5542519,127.0104682,서울특별시 중구,11,11020,1114000000,1
660,2635,청구,S1106,서울 도시철도 6호선,환승역,S1105,서울 도시철도 5호선,37.56021257,127.0135698,서울특별시 중구,11,11020,1114000000,1
661,2636,신당,S1106,서울 도시철도 6호선,환승역,S1102,서울 도시철도 2호선,37.56582912,127.0181023,서울특별시 중구,11,11020,1114000000,1
662,2637,동묘앞,S1106,서울 도시철도 6호선,환승역,S1101,서울 도시철도 1호선,37.57226031,127.0158732,서울특별시 종로구,11,11010,1111000000,1
663,2638,창신,S1106,서울 도시철도 6호선,일반역,,,37.57934562,127.0151078,서울특별시 종로구,11,11010,1111000000,0
664,2639,보문,S1106,서울 도시철도 6호선,환승역,,우이신설,37.58543035,127.0192192,서울특별시 성북구,11,11080,1129000000,1
665,264,남동인더스파크역,K2015,수인선,일반역,,,37.407868,126.695613,인천광역시 남동구,23,23050,2820000000,0
666,2640,안암,S1106,서울 도시철도 6호선,일반역,,,37.58623045,127.0292203,서울특별시 성북구,11,11080,1129000000,0
667,2641,고려대,S1106,서울 도시철도 6호선,일반역,,,37.59033908,127.0358642,서울특별시 성북구,11,11080,1129000000,0
668,2642,월곡,S1106,서울 도시철도 6호선,일반역,,,37.6020753,127.0414221,서울특별시 성북구,11,11080,1129000000,0
669,2643,상월곡,S1106,서울 도시철도 6호선,일반역,,,37.60632242,127.0485887,서울특별시 성북구,11,11080,1129000000,0
670,2644,돌곶이,S1106,서울 도시철도 6호선,일반역,,,37.61052771,127.0564482,서울특별시 성북구,11,11080,1129000000,0
671,2645,석계,S1106,서울 도시철도 6호선,환승역,S1101,서울 도시철도 1호선,37.61498323,127.0655612,서울특별시 노원구,11,11110,1135000000,1
672,2646,태릉입구,S1106,서울 도시철도 6호선,환승역,S1107,서울 도시철도 7호선,37.61796533,127.0748937,서울특별시 노원구,11,11110,1135000000,1
673,2647,화랑대,S1106,서울 도시철도 6호선,일반역,,,37.62013061,127.0844264,서울특별시 노원구,11,11110,1135000000,0
674,2648,봉화산,S1106,서울 도시철도 6호선,일반역,,,37.61747193,127.0910857,서울특별시 중랑구,11,11070,1126000000,0
675,2649,신내,S1106,서울 도시철도 6호선,환승역,I4109,경춘선,37.61264135,127.103395,서울특별시 중랑구,11,11070,1126000000,1
676,265,원인재역,K2015,수인선,환승역,K2015,수인/인천1,37.412921,126.686952,인천광역시 연수구,23,23040,2818500000,1
677,266,연수역,K2015,수인선,일반역,,,37.417769,126.678991,인천광역시 연수구,23,23040,2818500000,0
678,267,송도역,K2015,수인선,일반역,,,37.417769,126.678991,인천광역시 연수구,23,23040,2818500000,0
679,269,인하대역,K2015,수인선,일반역,,,37.448191,126.649832,인천광역시 미추홀구,23,23090,2817700000,0
680,270,숭의역,K2015,수인선,일반역,,,37.460891,126.638035,인천광역시 미추홀구,23,23090,2817700000,0
681,271,신포역,K2015,수인선,일반역,,,37.468442,126.624509,인천광역시 중구,23,23010,2811000000,0
682,2711,장암,S1107,서울 도시철도 7호선,일반역,,,37.69984712,127.0527785,경기도 의정부시,31,31030,4115000000,0
683,2712,도봉산,S1107,서울 도시철도 7호선,환승역,S1101,서울 도시철도 1호선,37.68923188,127.0461005,서울특별시 도봉구,11,11100,1132000000,1
684,2713,수락산,S1107,서울 도시철도 7호선,일반역,,,37.67791554,127.0552343,서울특별시 노원구,11,11110,1135000000,0
685,2714,마들,S1107,서울 도시철도 7호선,일반역,,,37.66516233,127.0573337,서울특별시 노원구,11,11110,1135000000,0
686,2715,노원,S1107,서울 도시철도 7호선,환승역,S1104,서울 도시철도 4호선,37.65496036,127.0620053,서울특별시 노원구,11,11110,1135000000,1
687,2716,중계,S1107,서울 도시철도 7호선,일반역,,,37.64521691,127.0640831,서울특별시 노원구,11,11110,1135000000,0
688,2717,하계,S1107,서울 도시철도 7호선,일반역,,,37.63642687,127.0678149,서울특별시 노원구,11,11110,1135000000,0
689,2718,공릉,S1107,서울 도시철도 7호선,일반역,,,37.62551321,127.0728236,서울특별시 노원구,11,11110,1135000000,0
690,2719,태릉입구,S1107,서울 도시철도 7호선,환승역,S1106,서울 도시철도 6호선,37.61816533,127.0746937,서울특별시 노원구,11,11110,1135000000,1
691,272,인천,K2015,수인선,환승역,k0301+k2015,경인/수인,37.476364,126.616936,인천광역시 중구,23,23010,2811000000,1
692,2720,먹골,S1107,서울 도시철도 7호선,일반역,,,37.61073429,127.0775891,서울특별시 중랑구,11,11070,1126000000,0
693,2721,중화,S1107,서울 도시철도 7호선,일반역,,,37.60251645,127.079253,서울특별시 중랑구,11,11070,1126000000,0
694,2722,상봉,S1107,서울 도시철도 7호선,환승역,I4107+I4109,경의중앙선+경춘선,37.59608092,127.0853862,서울특별시 중랑구,11,11070,1126000000,2
695,2723,면목,S1107,서울 도시철도 7호선,일반역,,,37.58852412,127.0874251,서울특별시 중랑구,11,11070,1126000000,0
696,2724,사가정,S1107,서울 도시철도 7호선,일반역,,,37.58101455,127.0884688,서울특별시 중랑구,11,11070,1126000000,0
697,2725,용마산,S1107,서울 도시철도 7호선,일반역,,,37.5736549,127.0865586,서울특별시 중랑구,11,11070,1126000000,0
698,2726,중곡,S1107,서울 도시철도 7호선,일반역,,,37.56568111,127.0841504,서울특별시 광진구,11,11050,1121500000,0
699,2727,군자,S1107,서울 도시철도 7호선,환승역,S1105,서울 도시철도 5호선,37.55713392,127.079433,서울특별시 광진구,11,11050,1121500000,1
700,2728,어린이대공원,S1107,서울 도시철도 7호선,일반역,,,37.54780394,127.0745637,서울특별시 광진구,11,11050,1121500000,0
701,2729,건대입구,S1107,서울 도시철도 7호선,환승역,S1102,서울 도시철도 2호선,37.54060889,127.0698628,서울특별시 광진구,11,11050,1121500000,1
702,2730,뚝섬유원지,S1107,서울 도시철도 7호선,일반역,,,37.53125616,127.0666673,서울특별시 광진구,11,11050,1121500000,0
703,2731,청담,S1107,서울 도시철도 7호선,일반역,,,37.5195959,127.0537514,서울특별시 강남구,11,11230,1168000000,0
704,2732,강남구청,S1107,서울 도시철도 7호선,환승역,I4105,분당선,37.51714842,127.0411628,서울특별시 강남구,11,11230,1168000000,1
705,2733,학동,S1107,서울 도시철도 7호선,일반역,,,37.51428621,127.0317362,서울특별시 강남구,11,11230,1168000000,0
706,2734,논현,S1107,서울 도시철도 7호선,일반역,,,37.51118691,127.0212831,서울특별시 강남구,11,11230,1168000000,0
707,2735,반포,S1107,서울 도시철도 7호선,일반역,,,37.50820769,127.011532,서울특별시 서초구,11,11220,1165000000,0
708,2736,고속터미널,S1107,서울 도시철도 7호선,환승역,S1103+S1109,서울 도시철도 3호선+서울 도시철도 9호선,37.50436623,127.0045403,서울특별시 서초구,11,11220,1165000000,2
709,2737,내방,S1107,서울 도시철도 7호선,일반역,,,37.4875118,126.9932223,서울특별시 서초구,11,11220,1165000000,0
710,2738,이수,S1107,서울 도시철도 7호선,환승역,S1104,서울 도시철도 4호선,37.48658247,126.981745,서울특별시 동작구,11,11200,1159000000,1
711,2739,남성,S1107,서울 도시철도 7호선,일반역,,,37.48453469,126.9712351,서울특별시 동작구,11,11200,1159000000,0
712,2740,숭실대입구,S1107,서울 도시철도 7호선,일반역,,,37.4961804,126.9534722,서울특별시 동작구,11,11200,1159000000,0
713,2741,상도,S1107,서울 도시철도 7호선,일반역,,,37.50285237,126.9477417,서울특별시 동작구,11,11200,1159000000,0
714,2742,장승배기,S1107,서울 도시철도 7호선,일반역,,,37.50482108,126.9388623,서울특별시 동작구,11,11200,1159000000,0
715,2743,신대방삼거리,S1107,서울 도시철도 7호선,일반역,,,37.49968797,126.9280519,서울특별시 동작구,11,11200,1159000000,0
716,2744,보라매,S1107,서울 도시철도 7호선,일반역,,,37.49989004,126.9203052,서울특별시 동작구,11,11200,1159000000,0
717,2745,신풍,S1107,서울 도시철도 7호선,일반역,,,37.50008919,126.9098598,서울특별시 영등포구,11,11190,1156000000,0
718,2746,대림,S1107,서울 도시철도 7호선,환승역,S1102,서울 도시철도 2호선,37.49307207,126.8959105,서울특별시 영등포구,11,11190,1156000000,1
719,2747,남구로,S1107,서울 도시철도 7호선,일반역,,,37.48613283,126.8873355,서울특별시 구로구,11,11170,1153000000,0
720,2748,가산디지털단지,S1107,서울 도시철도 7호선,환승역,S1101,서울 도시철도 1호선,37.48121776,126.8825816,서울특별시 금천구,11,11180,1154500000,1
721,2749,철산,S1107,서울 도시철도 7호선,일반역,,,37.47611739,126.8680062,경기도 광명시,31,31060,4121000000,0
722,2750,광명사거리,S1107,서울 도시철도 7호선,일반역,,,37.47941898,126.8547278,경기도 광명시,31,31060,4121000000,0
723,2751,천왕,S1107,서울 도시철도 7호선,일반역,,,37.48661459,126.8386245,서울특별시 구로구,11,11170,1153000000,0
724,2752,온수,S1107,서울 도시철도 7호선,환승역,S1101,서울 도시철도 1호선,37.49215924,126.8237047,서울특별시 구로구,11,11170,1153000000,1
725,2753,까치울,S1107,서울 도시철도 7호선,일반역,,,37.50632983,126.8113309,경기도 부천시,31,31050,4119000000,0
726,2754,부천종합운동장,S1107,서울 도시철도 7호선,일반역,,,37.50544153,126.7972468,경기도 부천시,31,31050,4119000000,0
727,2755,춘의,S1107,서울 도시철도 7호선,일반역,,,37.50372821,126.7868467,경기도 부천시,31,31050,4119000000,0
728,2756,신중동,S1107,서울 도시철도 7호선,일반역,,,37.50308369,126.776328,경기도 부천시,31,31050,4119000000,0
729,2757,부천시청,S1107,서울 도시철도 7호선,일반역,,,37.50454132,126.7637332,경기도 부천시,31,31050,4119000000,0
730,2758,상동,S1107,서울 도시철도 7호선,일반역,,,37.50570416,126.7529908,경기도 부천시,31,31050,4119000000,0
731,2759,삼산체육관,S1107,서울 도시철도 7호선,일반역,,,37.50636043,126.7417749,인천광역시 부평구,23,23060,2823700000,0
732,2760,굴포천,S1107,서울 도시철도 7호선,일반역,,,37.50708334,126.7311071,인천광역시 부평구,23,23060,2823700000,0
733,2761,부평구청,S1107,서울 도시철도 7호선,환승역,S2801,인천 도시철도 1호선,37.50795782,126.7211284,인천광역시 부평구,23,23060,2823700000,1
734,2811,암사,S1108,서울 도시철도 8호선,일반역,,,37.54997529,127.1274183,서울특별시 강동구,11,11250,1174000000,0
735,2812,천호,S1108,서울 도시철도 8호선,환승역,S1105,서울 도시철도 5호선,37.53842355,127.1236234,서울특별시 강동구,11,11250,1174000000,1
736,2813,강동구청,S1108,서울 도시철도 8호선,일반역,,,37.53047081,127.1202691,서울특별시 강동구,11,11250,1174000000,0
737,2814,몽촌토성,S1108,서울 도시철도 8호선,일반역,,,37.51742473,127.1123921,서울특별시 송파구,11,11240,1171000000,0
738,2815,잠실,S1108,서울 도시철도 8호선,환승역,S1102,서울 도시철도 2호선,37.51386481,127.1024965,서울특별시 송파구,11,11240,1171000000,1
739,2816,석촌,S1108,서울 도시철도 8호선,환승역,S1109,서울 도시철도 9호선,37.50535113,127.1069303,서울특별시 송파구,11,11240,1171000000,1
740,2817,송파,S1108,서울 도시철도 8호선,일반역,,,37.4997227,127.1118647,서울특별시 송파구,11,11240,1171000000,0
741,2818,가락시장,S1108,서울 도시철도 8호선,환승역,S1103,서울 도시철도 3호선,37.49292332,127.1180741,서울특별시 송파구,11,11240,1171000000,1
742,2819,문정,S1108,서울 도시철도 8호선,일반역,,,37.4859849,127.1222272,서울특별시 송파구,11,11240,1171000000,0
743,2820,장지,S1108,서울 도시철도 8호선,일반역,,,37.47839756,127.1260529,서울특별시 송파구,11,11240,1171000000,0
744,2821,복정,S1108,서울 도시철도 8호선,환승역,I4105,분당선,37.47008981,127.1264714,서울특별시 송파구,11,11240,1171000000,1
745,2822,산성,S1108,서울 도시철도 8호선,일반역,,,37.45668074,127.1498131,경기도 성남시,31,31021,4113000000,0
746,2823,남한산성입구,S1108,서울 도시철도 8호선,일반역,,,37.45156254,127.1597963,경기도 성남시,31,31021,4113000000,0
747,2824,단대오거리,S1108,서울 도시철도 8호선,일반역,,,37.44512808,127.1566517,경기도 성남시,31,31021,4113000000,0
748,2825,신흥,S1108,서울 도시철도 8호선,일반역,,,37.44088706,127.1473884,경기도 성남시,31,31021,4113000000,0
749,2826,수진,S1108,서울 도시철도 8호선,일반역,,,37.43732537,127.1406475,경기도 성남시,31,31021,4113000000,0
750,2827,모란,S1108,서울 도시철도 8호선,환승역,I4105,분당선,37.43291644,127.1294298,경기도 성남시,31,31021,4113000000,1
751,301,수영역(3호선),S2603,부산도시철도 3호선,환승역,S2603+S2602,부산도시철도 3호선+부산도시철도 2호선,35.167753,129.11459,부산광역시 수영구,21,21140,2650000000,2
752,302,망미역,S2603,부산도시철도 3호선,일반역,,,35.171528,129.108225,부산광역시 수영구,21,21140,2650000000,0
753,303,배산역,S2603,부산도시철도 3호선,일반역,,,35.173504,129.095498,부산광역시 연제구,21,21130,2647000000,0
754,304,물만골역,S2603,부산도시철도 3호선,일반역,,,35.176808,129.085748,부산광역시 연제구,21,21130,2647000000,0
755,305,연산역(3호선),S2603,부산도시철도 3호선,환승역,S2603+S2601,부산도시철도 3호선+부산도시철도 1호선,35.186173,129.081526,부산광역시 연제구,21,21130,2647000000,2
756,306,거제역,S2603,부산도시철도 3호선,일반역,,,35.188589,129.073941,부산광역시 연제구,21,21130,2647000000,0
757,307,종합운동장역,S2603,부산도시철도 3호선,일반역,,,35.19125,129.067504,부산광역시 연제구,21,21130,2647000000,0
758,308,사직역,S2603,부산도시철도 3호선,일반역,,,35.198998,129.064996,부산광역시 동래구,21,21060,2626000000,0
759,309,대화역,k0305,일산선,일반역,,,37.675883,126.747756,경기도 고양시,31,31101,4128000000,0
760,309,미남역(3호선),S2603,부산도시철도 3호선,환승역,S2603+S2604,부산도시철도 3호선+부산도시철도 4호선,35.205503,129.068061,부산광역시 동래구,21,21060,2626000000,2
761,310,주엽역,k0305,일산선,일반역,,,37.670138,126.761232,경기도 고양시,31,31101,4128000000,0
762,310,만덕역,S2603,부산도시철도 3호선,일반역,,,35.213,129.036527,부산광역시 북구,21,21080,2632000000,0
763,311,효창공원앞역,k2031,경의중앙선,환승역,,경의중앙/6,37.539289,126.961339,서울특별시 용산구,11,11030,1117000000,1
764,311,남산정역,S2603,부산도시철도 3호선,일반역,,,35.21334,129.023928,부산광역시 북구,21,21080,2632000000,0
765,311,정발산역,k0305,일산선,일반역,,,37.659709,126.773254,경기도 고양시,31,31101,4128000000,0
766,3110,계양,S2801,인천지하철 1호선,환승역,I2801+S2801,공항철도,37.571539,126.736319,인천광역시 계양구,23,23070,2824500000,1
767,3111,귤현,S2801,인천지하철 1호선,일반역,-,-,37.566362,126.742498,인천광역시 계양구,23,23070,2824500000,0
768,3112,박촌,S2801,인천지하철 1호선,일반역,-,-,37.553525,126.744946,인천광역시 계양구,23,23070,2824500000,0
769,3113,임학,S2801,인천지하철 1호선,일반역,-,-,37.545058,126.738642,인천광역시 계양구,23,23070,2824500000,0
770,3114,계산,S2801,인천지하철 1호선,일반역,-,-,37.543243,126.728436,인천광역시 계양구,23,23070,2824500000,0
771,3115,경인교대입구,S2801,인천지하철 1호선,일반역,-,-,37.538272,126.722603,인천광역시 계양구,23,23070,2824500000,0
772,3116,작전,S2801,인천지하철 1호선,일반역,-,-,37.530271,126.722548,인천광역시 계양구,23,23070,2824500000,0
773,3117,갈산,S2801,인천지하철 1호선,일반역,-,-,37.517124,126.721566,인천광역시 부평구,23,23060,2823700000,0
774,3118,부평구청,S2801,인천지하철 1호선,환승역,I2801+S1107,7호선,37.508768,126.720547,인천광역시 부평구,23,23060,2823700000,1
775,3119,부평시장,S2801,인천지하철 1호선,일반역,-,-,37.498495,126.722282,인천광역시 부평구,23,23060,2823700000,0
776,312,숙등역,S2603,부산도시철도 3호선,일반역,,,35.21197,129.012749,부산광역시 북구,21,21080,2632000000,0
777,312,칠곡경대병원,S2703,대구 도시철도 3호선,일반역,,,35.9583939,128.5599142,대구광역시 북구,22,22050,2723000000,0
778,312,마두역,k0305,일산선,일반역,,,37.652185,126.777641,경기도 고양시,31,31101,4128000000,0
779,312,공덕역,k0203,경의중앙선,환승역,,5/6/경의중앙,37.542611,126.952134,서울특별시 마포구,11,11140,1144000000,1
780,3120,부평,S2801,인천지하철 1호선,환승역,I2801+I1101,1호선,37.490541,126.723437,인천광역시 부평구,23,23060,2823700000,1
781,3121,동수,S2801,인천지하철 1호선,일반역,-,-,37.485409,126.718464,인천광역시 부평구,23,23060,2823700000,0
782,3122,부평삼거리,S2801,인천지하철 1호선,일반역,-,-,37.478267,126.710494,인천광역시 부평구,23,23060,2823700000,0
783,3123,간석오거리,S2801,인천지하철 1호선,일반역,-,-,37.466921,126.707861,인천광역시 남동구,23,23050,2820000000,0
784,3124,인천시청,S2801,인천지하철 1호선,일반역,-,-,37.457615,126.702216,인천광역시 남동구,23,23050,2820000000,0
785,3125,예술회관,S2801,인천지하철 1호선,일반역,-,-,37.449334,126.700991,인천광역시 남동구,23,23050,2820000000,0
786,3126,인천터미널,S2801,인천지하철 1호선,일반역,-,-,37.441917,126.699727,인천광역시 미추홀구,23,23090,2817700000,0
787,3127,문학경기장,S2801,인천지하철 1호선,일반역,-,-,37.434964,126.698373,인천광역시 연수구,23,23040,2818500000,0
788,3128,선학,S2801,인천지하철 1호선,일반역,-,-,37.426985,126.698872,인천광역시 연수구,23,23040,2818500000,0
789,3129,신연수,S2801,인천지하철 1호선,일반역,-,-,37.418032,126.693853,인천광역시 연수구,23,23040,2818500000,0
790,313,서강대역,k0203,경의중앙선,일반역,,,37.552132,126.935389,서울특별시 마포구,11,11140,1144000000,0
791,313,덕천역(3호선),S2603,부산도시철도 3호선,환승역,S2603+S2602,부산도시철도 3호선+부산도시철도 2호선,35.210215,129.005671,부산광역시 북구,21,21080,2632000000,2
792,313,학 정,S2703,대구 도시철도 3호선,일반역,,,35.951577,128.5591956,대구광역시 북구,22,22050,2723000000,0
793,313,서울역(경의선),k0203,경의중앙선,환승역,,경의/1/4,37.554713,126.970787,서울특별시 용산구,11,11030,1117000000,1
794,313,백석역,k0305,일산선,일반역,,,37.642973,126.788109,경기도 고양시,31,31101,4128000000,0
795,3130,원인재,S2801,인천지하철 1호선,환승역,I2801+I2802,수인선,37.412364,126.687893,인천광역시 연수구,23,23040,2818500000,1
796,3131,동춘,S2801,인천지하철 1호선,일반역,-,-,37.404676,126.680835,인천광역시 연수구,23,23040,2818500000,0
797,3132,동막,S2801,인천지하철 1호선,일반역,-,-,37.398173,126.673561,인천광역시 연수구,23,23040,2818500000,0
798,3133,캠퍼스타운,S2801,인천지하철 1호선,일반역,-,-,37.388209,126.661985,인천광역시 연수구,23,23040,2818500000,0
799,3134,테크노파크,S2801,인천지하철 1호선,일반역,-,-,37.382311,126.656355,인천광역시 연수구,23,23040,2818500000,0
800,3135,지식정보단지,S2801,인천지하철 1호선,일반역,-,-,37.378021,126.645412,인천광역시 연수구,23,23040,2818500000,0
801,3136,인천대입구,S2801,인천지하철 1호선,일반역,-,-,37.386239,126.639351,인천광역시 연수구,23,23040,2818500000,0
802,3137,센트럴파크,S2801,인천지하철 1호선,일반역,-,-,37.392833,126.635002,인천광역시 연수구,23,23040,2818500000,0
803,3138,국제업무지구,S2801,인천지하철 1호선,일반역,-,-,37.400464,126.630094,인천광역시 연수구,23,23040,2818500000,0
804,314,신촌역,k0203,경의중앙선,일반역,,,37.559768,126.942308,서울특별시 서대문구,11,11130,1141000000,0
805,314,구포역,S2603,부산도시철도 3호선,일반역,,,35.206697,128.996366,부산광역시 북구,21,21080,2632000000,0
806,314,홍대입구역,k2031,경의중앙선,환승역,,2/공항/경의중앙,37.55808,126.925533,서울특별시 마포구,11,11140,1144000000,1
807,314,팔 거,S2703,대구 도시철도 3호선,일반역,,,35.944126,128.5583539,대구광역시 북구,22,22050,2723000000,0
808,315,강서구청역,S2603,부산도시철도 3호선,일반역,,,35.211247,128.981756,부산광역시 강서구,21,21120,2644000000,0
809,315,가좌역,k0203,경의중앙선,환승역,,,37.568611,126.914841,서울특별시 서대문구,11,11130,1141000000,0
810,315,화정역,k0305,일산선,일반역,,,37.637837,126.832503,경기도 고양시,31,31101,4128000000,0
811,315,동 천,S2703,대구 도시철도 3호선,일반역,,,35.9377071,128.5566602,대구광역시 북구,22,22050,2723000000,0
812,316,원당역,k0305,일산선,일반역,,,37.653103,126.842891,경기도 고양시,31,31101,4128000000,0
813,316,디지털미디어시티역,k0203,경의중앙선,환승역,,6/공항/경의중앙,37.577964,126.900421,서울특별시 은평구,11,11120,1138000000,1
814,316,체육공원역,S2603,부산도시철도 3호선,일반역,,,35.212577,128.9696515,부산광역시 강서구,21,21120,2644000000,0
815,316,칠곡운암,S2703,대구 도시철도 3호선,일반역,,,35.9314868,128.5545711,대구광역시 북구,22,22050,2723000000,0
816,317,원흥역,k0305,일산선,일반역,,,37.650709,126.873239,경기도 고양시,31,31101,4128000000,0
817,317,대저역,S2603,부산도시철도 3호선,일반역,,,35.213386,128.961048803,부산광역시 강서구,21,21120,2644000000,0
818,317,수색역,k0203,경의중앙선,일반역,,,37.580855,126.895681,서울특별시 은평구,11,11120,1138000000,0
819,317,구 암,S2703,대구 도시철도 3호선,일반역,,,35.9257608,128.5504075,대구광역시 북구,22,22050,2723000000,0
820,318,삼송역,k0305,일산선,일반역,,,37.653096,126.895559,경기도 고양시,31,31101,4128000000,0
821,318,화전역,k0203,경의중앙선,일반역,,,37.637837,126.832503,경기도 고양시,31,31101,4128000000,0
822,318,태 전,S2703,대구 도시철도 3호선,일반역,,,35.9197078,128.5474952,대구광역시 북구,22,22050,2723000000,0
823,319,매 천,S2703,대구 도시철도 3호선,일반역,,,35.9127328,128.5433793,대구광역시 북구,22,22050,2723000000,0
824,319,강매역,k0203,경의중앙선,일반역,,,37.612596,126.845437,경기도 고양시,31,31101,4128000000,0
825,319,지축역,k0305,일산선,일반역,,,37.648114,126.913746,경기도 고양시,31,31101,4128000000,0
826,320,매천시장,S2703,대구 도시철도 3호선,일반역,,,35.9044626,128.5457614,대구광역시 북구,22,22050,2723000000,0
827,320,행신역,k0203,경의중앙선,일반역,,,37.612125,126.834063,경기도 고양시,31,31101,4128000000,0
828,3201,검단오류,S2802,인천지하철 2호선,일반역,-,-,37.595162,126.629206,인천광역시 서구,23,23080,2826000000,0
829,3202,왕길,S2802,인천지하철 2호선,일반역,-,-,37.592191,126.642284,인천광역시 서구,23,23080,2826000000,0
830,3203,검단사거리,S2802,인천지하철 2호선,일반역,-,-,37.601693,126.656545,인천광역시 서구,23,23080,2826000000,0
831,3204,마전,S2802,인천지하철 2호선,일반역,-,-,37.597756,126.667195,인천광역시 서구,23,23080,2826000000,0
832,3205,완정,S2802,인천지하철 2호선,일반역,-,-,37.592867,126.672961,인천광역시 서구,23,23080,2826000000,0
833,3206,독정,S2802,인천지하철 2호선,일반역,-,-,37.584927,126.675981,인천광역시 서구,23,23080,2826000000,0
834,3207,검암,S2802,인천지하철 2호선,환승역,I2802+S2801,공항철도,37.568611,126.671221,인천광역시 서구,23,23080,2826000000,1
835,3208,검바위,S2802,인천지하철 2호선,일반역,-,-,37.561091,126.677529,인천광역시 서구,23,23080,2826000000,0
836,3209,아시아드경기장,S2802,인천지하철 2호선,일반역,-,-,37.551373,126.677075,인천광역시 서구,23,23080,2826000000,0
837,321,능곡역,k0203,경의중앙선,일반역,,,37.618741,126.820845,경기도 고양시,31,31101,4128000000,0
838,321,팔 달,S2703,대구 도시철도 3호선,일반역,,,35.8978498,128.5467575,대구광역시 북구,22,22050,2723000000,0
839,3210,서구청,S2802,인천지하철 2호선,일반역,-,-,37.543839,126.676795,인천광역시 서구,23,23080,2826000000,0
840,3211,가정(루원시티),S2802,인천지하철 2호선,일반역,-,-,37.524805,126.675387,인천광역시 서구,23,23080,2826000000,0
841,3212,가정중앙시장,S2802,인천지하철 2호선,일반역,-,-,37.517511,126.676784,인천광역시 서구,23,23080,2826000000,0
842,3213,석남(거북시장),S2802,인천지하철 2호선,일반역,-,-,37.507211,126.676304,인천광역시 서구,23,23080,2826000000,0
843,3214,서부여성회관,S2802,인천지하철 2호선,일반역,-,-,37.500298,126.675875,인천광역시 서구,23,23080,2826000000,0
844,3215,인천가좌,S2802,인천지하철 2호선,일반역,-,-,37.493762,126.675465,인천광역시 서구,23,23080,2826000000,0
845,3216,가재울,S2802,인천지하철 2호선,일반역,-,-,37.484152,126.683883,인천광역시 서구,23,23080,2826000000,0
846,3217,주안국가산단,S2802,인천지하철 2호선,일반역,-,-,37.473599,126.681702,인천광역시 서구,23,23080,2826000000,0
847,3218,주안,S2802,인천지하철 2호선,환승역,I2802+I1101,경인선,37.465517,126.680441,인천광역시 미추홀구,23,23090,2817700000,1
848,3219,시민공원,S2802,인천지하철 2호선,일반역,-,-,37.458739,126.680091,인천광역시 미추홀구,23,23090,2817700000,0
849,322,대곡역,k0203,경의중앙선,환승역,k0203+k0305,일산/경의중앙,37.631629,126.811025,경기도 고양시,31,31101,4128000000,1
850,322,공 단,S2703,대구 도시철도 3호선,일반역,,,35.8919855,128.5536204,대구광역시 북구,22,22050,2723000000,0
851,3220,석바위시장,S2802,인천지하철 2호선,일반역,-,-,37.457659,126.692387,인천광역시 미추홀구,23,23090,2817700000,0
852,3221,인천시청,S2802,인천지하철 2호선,환승역,I2802+I2801,인천1호선,37.456904,126.701523,인천광역시 남동구,23,23050,2820000000,1
853,3222,석천사거리,S2802,인천지하철 2호선,일반역,-,-,37.4569323,126.710383,인천광역시 남동구,23,23050,2820000000,0
854,3223,모래내시장,S2802,인천지하철 2호선,일반역,-,-,37.455842,126.719578,인천광역시 남동구,23,23050,2820000000,0
855,3224,만수,S2802,인천지하철 2호선,일반역,-,-,37.454962,126.731764,인천광역시 남동구,23,23050,2820000000,0
856,3225,남동구청,S2802,인천지하철 2호선,일반역,-,-,37.448179,123.736581,인천광역시 남동구,23,23050,2820000000,0
857,3226,인천대공원,S2802,인천지하철 2호선,일반역,-,-,37.448475,126.753051,인천광역시 남동구,23,23050,2820000000,0
858,3227,운연,S2802,인천지하철 2호선,일반역,-,-,37.437924,126.759409,인천광역시 남동구,23,23050,2820000000,0
