,ATPT_OFCDC_SC_CODE,ATPT_OFCDC_SC_NM,ADMST_ZONE_NM,ACA_INSTI_SC_NM,ACA_ASNUM,ACA_NM,ESTBL_YMD,REG_YMD,REG_STTUS_NM,CAA_BEGIN_YMD,CAA_END_YMD,TOFOR_SMTOT,DTM_RCPTN_ABLTY_NMPR_SMTOT,REALM_SC_NM,LE_ORD_NM,LE_CRSE_LIST_NM,LE_CRSE_NM,PSNBY_THCC_CNTNT,THCC_OTHBC_YN,BRHS_ACA_YN,FA_RDNZC,FA_RDNMA,FA_RDNDA,LOAD_DTM
864,T10,제주특별자치도교육청,제주시,학원,4739,로얄영어학원,20100924,20100924,개원,,,216,54.0,입시.검정 및 보습,보통교과,보습/,보습,,Y,N,690802,제주특별자치도 제주시 진군길 1-11,1층 (노형동),20210604
865,T10,제주특별자치도교육청,제주시,학원,3000011724,루시아영어학원,20190829,20190829,개원,,,180,60.0,국제화,외국어,실용외국어(유아/초·중·고)/,실용외국어(유아/초·중·고),,Y,N,63140,제주특별자치도 제주시 과원북2길 68/ 4층,(연동/ 청한빌딩),20210604
866,T10,제주특별자치도교육청,제주시,학원,3000010410,루시잉글리쉬아카데미어학원,20130319,20130319,개원,,,300,60.0,국제화,외국어,실용외국어(유아/초·중·고)/,실용외국어(유아/초·중·고),,Y,N,63227,제주특별자치도 제주시 승천로 75,/ 3층 (아라이동),20210604
867,T10,제주특별자치도교육청,제주시,학원,3000011308,루체음악학원,20171115,20171115,개원,,,168,21.0,예능(대),예능(중),음악/,음악,,Y,N,63237,제주특별자치도 제주시 아란6길 6,/ (2층) (아라일동),20210604
868,T10,제주특별자치도교육청,제주시,학원,3000011499,루체테(LUCETE)어학원,20180911,20180906,개원,,,250,50.0,국제화,외국어,실용외국어(유아/초·중·고)/,실용외국어(유아/초·중·고),,Y,N,63100,제주특별자치도 제주시 달마루길 10-9,/ 4층 (노형동),20210604
869,T10,제주특별자치도교육청,제주시,학원,3000011531,루트브리지영어학원,20181127,20181127,개원,,,75,25.0,입시.검정 및 보습,보통교과,보습/,보습,,Y,N,63103,제주특별자치도 제주시 수덕5길 81-12,/ (1층) (노형동),20210604
870,T10,제주특별자치도교육청,제주시,학원,4602,루트수학학원,20091230,20091230,개원,,,200,50.0,입시.검정 및 보습,보통교과,보습/,보습,,Y,N,690833,제주특별자치도 제주시 동광로 100,3층 (일도이동),20210604
871,T10,제주특별자치도교육청,제주시,학원,3000010852,루트원플러스입시학원,20150903,20150903,개원,,,240,60.0,입시.검정 및 보습,보통교과,입시/,입시,,Y,N,690802,제주특별자치도 제주시 1100로 3285,/ 4층 (노형동),20210604
872,T10,제주특별자치도교육청,제주시,학원,3000011669,루트투백영수학원,20190502,20190502,개원,,,200,40.0,입시.검정 및 보습,보통교과,보습/,보습,,Y,N,63219,제주특별자치도 제주시 도남로 100,/ 4층 (도남동/ 로드 100),20210604
873,T10,제주특별자치도교육청,제주시,학원,3000011431,리노발레스튜디오발레전문학원,20180328,20180328,개원,,,125,25.0,예능(대),예능(중),무용/,무용,,Y,N,63087,제주특별자치도 제주시 1100로 3285/ 3층,(노형동),20210604
874,T10,제주특별자치도교육청,제주시,학원,3000012044,리드앤톡영어도서관어학원,20210630,20210625,개원,,,160,32.0,국제화,외국어,,실용외국어(유아/초·중·고),,Y,N,63100,제주특별자치도 제주시 월랑로 49,/ 4층 (노형동/ 제원빌딩),20210704
875,T10,제주특별자치도교육청,제주시,학원,3000011300,리드온영어독서토론학원,20171031,20171031,개원,,,184,46.0,국제화,외국어,실용외국어(유아/초·중·고)/,실용외국어(유아/초·중·고),,Y,N,63086,제주특별자치도 제주시 과원북4길 19,/ 5층 (노형동),20210604
876,T10,제주특별자치도교육청,제주시,학원,2418,리라보습학원,19870306,19870306,개원,,,180,60.0,입시.검정 및 보습,보통교과,,보습,,N,N,63265,제주특별자치도 제주시 동문로14길 3,(일도이동),20210604
877,T10,제주특별자치도교육청,제주시,학원,3000011945,리본수학학원,20201007,20201007,개원,,,240,48.0,입시.검정 및 보습,보통교과,,보습,,Y,N,63232,제주특별자치도 제주시 중앙로 380,/ 202호 (이도이동),20210604
