,ATPT_OFCDC_SC_CODE,ATPT_OFCDC_SC_NM,ADMST_ZONE_NM,ACA_INSTI_SC_NM,ACA_ASNUM,ACA_NM,ESTBL_YMD,REG_YMD,REG_STTUS_NM,CAA_BEGIN_YMD,CAA_END_YMD,TOFOR_SMTOT,DTM_RCPTN_ABLTY_NMPR_SMTOT,REALM_SC_NM,LE_ORD_NM,LE_CRSE_LIST_NM,LE_CRSE_NM,PSNBY_THCC_CNTNT,THCC_OTHBC_YN,BRHS_ACA_YN,FA_RDNZC,FA_RDNMA,FA_RDNDA,LOAD_DTM
5501,R10,경상북도교육청,포항시,학원,3000015192,타미영어학원,20180823,20180823,개원,,,80,22.0,입시.검정 및 보습,보통교과,보습/,보습,,Y,N,37572,경상북도 포항시 북구 장량중앙로 50,/ 장원상가201호 (양덕동),20210604
5502,R10,경상북도교육청,포항시,학원,1000006353,탐미술학원,19910508,20020101,개원,,,60,30.0,예능(대),예능(중),미술/,미술,,Y,N,791280,경상북도 포항시 북구 삼호로 486,(환호동),20210604
5503,R10,경상북도교육청,포항시,학원,3000016320,탑세븐입시단과학원,20200618,20200618,개원,,,252,100.0,입시.검정 및 보습,보통교과,보습/,보습,,Y,N,37675,경상북도 포항시 남구 대이로 175,/ 3층 (이동),20210604
5504,R10,경상북도교육청,포항시,학원,1000006955,탑쓰리공무원학원,19970602,20020311,개원,,,360,180.0,인문사회(대),인문사회(중),성인고시/,성인고시,,Y,N,37728,경상북도 포항시 북구 서동로 85,/ 3층 (덕산동),20210604
5505,R10,경상북도교육청,포항시,학원,730,탑정보처리학원,20030818,20030818,개원,,,80,40.0,기타(대),기타(중),컴퓨터(소)/,컴퓨터(소),,Y,N,37710,경상북도 포항시 북구 두호로 25,/ 6층 일부 (두호동/ 아이코아),20210604
5506,R10,경상북도교육청,포항시,학원,1000007651,탑클래스학원,20020129,20020129,개원,,,130,40.0,입시.검정 및 보습,보통교과,보습/,보습,,Y,N,37545,경상북도 포항시 북구 흥해읍 중성로32번길 18-1,/ 2층 (흥해읍),20210627
5507,R10,경상북도교육청,포항시,학원,7273,터치이음악학원,20050902,20050902,개원,,,55,15.0,예능(대),예능(중),음악/,음악,,Y,N,37611,경상북도 포항시 북구 삼흥로18번길 13,/ 2층 일부 (장성동),20210604
5508,R10,경상북도교육청,포항시,학원,3000013916,토론의신학원,20161014,20161014,개원,,,140,30.0,입시.검정 및 보습,보통교과,보습/,보습,,Y,N,37679,경상북도 포항시 남구 대이로 114,/ 4층 (대잠동),20210604
5509,R10,경상북도교육청,포항시,학원,3000015147,토마스잉글리시지엘어학원,20180727,20180727,개원,,,80,40.0,국제화,외국어,실용외국어(유아/초·중·고)/,실용외국어(유아/초·중·고),,Y,N,37681,경상북도 포항시 남구 대이로46번길 15,/ 2층일부 (대잠동),20210604
5510,R10,경상북도교육청,포항시,학원,3000014431,토즈스터디센터득량독서실,20170725,20170725,개원,,,88,88.0,독서실,독서실,독서실(유아/초·중·고)/,독서실(유아/초·중·고),,Y,N,37694,경상북도 포항시 북구 이동로 48-2,/ 3층일부 (득량동),20210604
